,Key,Short Key,Text,Tooltip,Unnamed: 4,Unnamed: 5,Unnamed: 6
229,building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_02,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 中型鎮,True,,,
230,building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_01,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 小型鎮,True,,,
231,building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_00,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 荒廢,True,,,
232,building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_03,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 大型鎮,True,,,
233,building_chains_chain_tooltip_hv_city_fire,,城鎮行政,True,,,
234,building_superchains_description_hv_city_fire,,一個郡的行政事務由該郡的郡治統轄。,True,,,
235,building_chains_chain_tooltip_hv_city_earth,,城鎮行政,True,,,
236,building_superchains_description_hv_city_earth,,一個郡的行政事務由該郡的郡治統轄。,True,,,
237,building_chains_chain_tooltip_hv_city_wood,,城鎮行政,True,,,
238,building_superchains_description_hv_city_wood,,一個郡的行政事務由該郡的郡治統轄。,True,,,
239,building_chains_chain_tooltip_hv_city_metal,,城鎮行政,True,,,
240,building_superchains_description_hv_city_metal,,一個郡的行政事務由該郡的郡治統轄。,True,,,
241,building_chains_chain_tooltip_hv_city_water,,城鎮行政,True,,,
242,building_superchains_description_hv_city_water,,一個郡的行政事務由該郡的郡治統轄。,True,,,
243,building_culture_variants_name_hv_city_fire_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,True,,,
244,building_culture_variants_name_hv_city_fire_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,True,,,
245,building_culture_variants_name_hv_city_fire_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,True,,,
246,building_culture_variants_name_hv_city_fire_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,True,,,
247,building_culture_variants_name_hv_city_earth_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,True,,,
248,building_culture_variants_name_hv_city_earth_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,True,,,
249,building_culture_variants_name_hv_city_earth_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,True,,,
250,building_culture_variants_name_hv_city_earth_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,True,,,
251,building_culture_variants_name_hv_city_wood_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,True,,,
252,building_culture_variants_name_hv_city_wood_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,True,,,
253,building_culture_variants_name_hv_city_wood_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,True,,,
254,building_culture_variants_name_hv_city_wood_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,True,,,
255,building_culture_variants_name_hv_city_metal_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,True,,,
256,building_culture_variants_name_hv_city_metal_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,True,,,
257,building_culture_variants_name_hv_city_metal_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,True,,,
258,building_culture_variants_name_hv_city_metal_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,True,,,
259,building_culture_variants_name_hv_city_water_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,True,,,
260,building_culture_variants_name_hv_city_water_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,True,,,
261,building_culture_variants_name_hv_city_water_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,True,,,
262,building_culture_variants_name_hv_city_water_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,True,,,
263,campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,,[[col:scope_description]]（相鄰各{{tr:map_regions}}）[[/col]],True,,,
264,effects_description_hv_building_effect_city_fire_1,,建造時間（軍事）[[b]]%+n[[/b]],True,,,
265,effects_description_hv_building_effect_city_earth_1,,建造時間（城鎮行政）[[b]]%+n[[/b]],True,,,
266,effects_description_hv_building_effect_city_wood_1,,建造時間（農業）[[b]]%+n[[/b]],True,,,
267,effects_description_hv_building_effect_city_metal_1,,建造時間（作坊）[[b]]%+n[[/b]],True,,,
268,effects_description_hv_building_effect_city_water_1,,建造時間（文教與市場）[[b]]%+n[[/b]],True,,,
269,effects_description_hv_building_effect_city_fire_2,,建造花費（軍事）[[b]]%+n%[[/b]],True,,,
270,effects_description_hv_building_effect_city_earth_2,,建造花費（城鎮行政）[[b]]%+n%[[/b]],True,,,
271,effects_description_hv_building_effect_city_wood_2,,建造花費（農業）[[b]]%+n%[[/b]],True,,,
272,effects_description_hv_building_effect_city_metal_2,,建造花費（作坊）[[b]]%+n[[/b]],True,,,
273,effects_description_hv_building_effect_city_water_2,,建造花費（文教與市場）[[b]]%+n[[/b]],True,,,
274,effects_description_hv_building_effect_liu_bei_unity,,團結度[[b]]%+n[[/b]],True,,,
275,effects_description_hv_building_effect_dummy_immigrant_subtown,,[[i]]多民族關係[[/i]],True,,,
276,effects_description_hv_building_effect_dummy_ethnic_penalty_chance,,異民族影響,True,,,
277,effects_description_hv_building_effect_dummy_scattered_immigrants,,{{tr:map_region}}正被散佈的異民所盤據。改善此情況請著手開發此地資源。,True,,,
278,effects_description_hv_building_effect_dummy_garrison_sun_jian,,[[i]]支援駐軍與部隊[[/i]],True,,,
279,effects_description_hv_building_effect_dummy_garrison,,[[i]]支援駐軍與部隊[[/i]],True,,,
280,ceo_nodes_title_hv_ceo_node_career_house_of_yuan_earth,,袁氏家族的主要成員之一,True,,,
281,ceo_nodes_description_hv_ceo_node_career_house_of_yuan_earth,,袁氏家族擁有豐厚財力及人力。,True,,,
282,ceo_nodes_title_hv_ceo_node_career_house_of_yuan_metal,,袁氏家族的主要成員之一,True,,,
283,ceo_nodes_description_hv_ceo_node_career_house_of_yuan_metal,,袁氏家族擁有豐厚財力及人力。,True,,,
284,ceo_nodes_title_hv_ceo_node_career_liu_bei_dlc05,,美德典範,True,,,
285,ceo_nodes_description_hv_ceo_node_career_liu_bei_dlc05,,雖是布衣出身，但劉備實乃皇室後裔。,True,,,
286,ceo_nodes_title_hv_ceo_node_career_cao_bao,,丹陽老將,True,,,
287,ceo_nodes_description_hv_ceo_node_career_cao_bao,,曹豹出身丹陽，並引領鄉民作戰。,True,,,
288,ceo_nodes_title_hv_ceo_node_career_tao_brothers_metal,,陶謙之子,True,,,
289,ceo_nodes_description_hv_ceo_node_career_tao_brothers_metal,,儘管志向不如其父，但仍能從族人間取得援助。,True,,,
290,ceo_nodes_title_hv_ceo_node_career_tao_brothers_wood,,陶謙之子,True,,,
291,ceo_nodes_description_hv_ceo_node_career_tao_brothers_wood,,儘管志向不如其父，但仍能從族人間取得援助。,True,,,
292,effects_description_3k_main_faction_trait_liu_bei_free_militia,,農民兵、民兵和流民單位的維持費 [[b]]%+n%[[/b]],True,,,
293,effects_description_hv_effect_xian_chen_ying_damange_resistance,,陷陣營的傷害抵抗力  [[b]]%+n%[[/b]],True,,,
294,effects_description_hv_effect_xian_chen_ying_charge_bonus,,陷陣營的衝鋒加成 [[b]]%+n[[/b]],True,,,
295,effects_description_hv_effect_xian_chen_ying_upkeep,,陷陣營的維持費 [[b]]%+n%[[/b]],True,,,
296,effects_description_hv_effect_mercenary_pool_recruitment_cost_mod,,校尉部曲的招募費用 [[b]]%+n%[[/b]],True,,,
297,effects_description_hv_effect_mercenary_pool_upkeep_mod,,校尉部曲維持費 [[b]]%+n%[[/b]],True,,,
298,effects_description_hv_effect_jing_local_recruitment_cost_mod,,荊州豪族單位的招募費用 [[b]]%+n%[[/b]],True,,,
299,effects_description_hv_effect_jing_local_upkeep_mod,,荊州豪族單位維持費 [[b]]%+n%[[/b]],True,,,
300,effects_description_hv_effect_dan_yang_upkeep,,丹陽兵單位維持費 [[b]]%+n%[[/b]],True,,,
301,effects_description_hv_effect_dan_yang_charge_bonus,,丹陽兵的衝鋒加成 [[b]]%+n[[/b]],True,,,
302,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t1,,[[col:scope_description]]（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],True,,,
303,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t2,,[[col:scope_description]]( 勢力等級 2 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],True,,,
304,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t3,,[[col:scope_description]]( 勢力等級 3 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],True,,,
305,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t4,,[[col:scope_description]]( 勢力等級 4 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],True,,,
306,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t5,,[[col:scope_description]]( 勢力等級 5 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],True,,,
307,effects_description_hv_effect_dummy_unlock_guo_jia_1,,解除單位鎖定：火箭弩兵,True,,,
308,effects_description_hv_effect_dummy_unlock_huang_gai_1,,解除單位鎖定：斧兵團,True,,,
309,effects_description_hv_effect_dummy_unlock_huangfu_song_1,,解除單位鎖定：護土槍兵、護土弓兵,True,,,
310,effects_description_hv_effect_dummy_unlock_jia_xu_1,,解除單位鎖定：匿蹤突襲兵,True,,,
311,effects_description_hv_effect_dummy_unlock_lu_zhi_1,,解除單位鎖定：浪世匠人、護土槍兵、護土弓兵,True,,,
312,effects_description_hv_effect_dummy_unlock_prince_liu_chong_1,,解除單位鎖定：陳國衛平軍,True,,,
313,effects_description_hv_effect_dummy_unlock_chen_gong_1,,解除單位鎖定：鴟鴞射手,True,,,
314,effects_description_hv_effect_dummy_unlock_cheng_pu_1,,解除單位鎖定：斧兵團,True,,,
315,effects_description_hv_effect_dummy_unlock_gao_shun_1,,解除單位鎖定：陷陣營,True,,,
316,effects_description_hv_effect_dummy_unlock_yan_baihu_1,,解除單位鎖定：白虎槍兵,True,,,
317,effects_description_hv_effect_dummy_unlock_zhou_tai_1,,解除單位鎖定：匿蹤突襲兵,True,,,
318,effects_description_hv_effect_dummy_unlock_cao_cao_1,,解除單位鎖定：青州手戟步兵、青州長斧兵,True,,,
319,effects_description_hv_effect_dummy_unlock_cao_ren_1,,解除單位鎖定：鴟鴞射手,True,,,
320,effects_description_hv_effect_dummy_unlock_dong_min_1,,解除單位鎖定：飛熊鐵騎,True,,,
321,effects_description_hv_effect_dummy_unlock_dong_zhuo_1,,解除單位鎖定：飛熊鐵騎,True,,,
322,effects_description_hv_effect_dummy_unlock_gan_ning_1,,解除單位鎖定：浪世匠人,True,,,
323,effects_description_hv_effect_dummy_unlock_gongsun_zan_1,,解除單位鎖定：白馬義從,True,,,
324,effects_description_hv_effect_dummy_unlock_guan_yu_1,,解除單位鎖定：換帖弟兄,True,,,
325,effects_description_hv_effect_dummy_unlock_guo_si_1,,解除單位鎖定：蕩寇軍,True,,,
326,effects_description_hv_effect_dummy_unlock_han_sui_1,,解除單位鎖定：長槍兵團,True,,,
327,effects_description_hv_effect_dummy_unlock_huang_zhong_1,,解除單位鎖定：鴟鴞射手,True,,,
328,effects_description_hv_effect_dummy_unlock_ji_ling_1,,解除單位鎖定：斧兵團,True,,,
329,effects_description_hv_effect_dummy_unlock_jian_yong_1,,解除單位鎖定：浪世匠人,True,,,
330,effects_description_hv_effect_dummy_unlock_kong_rong_1,,解除單位鎖定：建安巡守手戟兵、建安巡守弓兵,True,,,
331,effects_description_hv_effect_dummy_unlock_lady_dong_peishan_1,,解除單位鎖定：匿蹤突襲兵,True,,,
332,effects_description_hv_effect_dummy_unlock_lady_lu_zheng_1,,解除單位鎖定：泰山持棍暴徒、泰山魅影,True,,,
333,effects_description_hv_effect_dummy_unlock_lady_ma_lanli_1,,解除單位鎖定：蒼鷹突騎,True,,,
334,effects_description_hv_effect_dummy_unlock_lady_ma_yunlu_1,,解除單位鎖定：蒼鷹突騎,True,,,
335,effects_description_hv_effect_dummy_unlock_lady_sun_1,,解除單位鎖定：護衛侍女,True,,,
336,effects_description_hv_effect_dummy_unlock_lady_wang_liting_1,,解除單位鎖定：浪世匠人,True,,,
337,effects_description_hv_effect_dummy_unlock_lady_wu_minyu_1,,解除單位鎖定：護衛侍女,True,,,
338,effects_description_hv_effect_dummy_unlock_lady_yuan_anyang_1,,解除單位鎖定：袁氏劍衛、袁氏戟衛,True,,,
339,effects_description_hv_effect_dummy_unlock_li_jue_1,,解除單位鎖定：飛熊鐵騎,True,,,
340,effects_description_hv_effect_dummy_unlock_liu_bei_1,,解除單位鎖定：左將軍部曲、義勇宿老騎兵、換帖弟兄,True,,,
341,effects_description_hv_effect_dummy_unlock_liu_bei_dlc05_1,,解除單位鎖定：左將軍部曲、義勇宿老騎兵、換帖弟兄,True,,,
342,effects_description_hv_effect_dummy_unlock_lu_bu_1,,解除單位鎖定：陷陣營、飛熊鐵騎,True,,,
343,effects_description_hv_effect_dummy_unlock_pang_tong_1,,解除單位鎖定：鴟鴞射手,True,,,
344,effects_description_hv_effect_dummy_unlock_sima_yi_1,,解除單位鎖定：鴟鴞射手,True,,,
