Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_northern_mace_cavalry}}\\n• {{tr:hv_unit_northern_spear_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_qingzhou_hand_ji_infantry}}\\n• {{tr:hv_unit_qingzhou_2h_axe_infantry}}\\n• {{tr:hv_unit_qingzhou_raider_cavalry}}\\n• {{tr:3k_dlc07_unit_earth_tiger_cubs}}\\n • {{tr:hv_unit_tiger_and_leopard_cavalry}}\\n • {{tr:hv_unit_tiger_and_leopard_barded_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_spice_guard}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_stray_artisans}}\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_sword_guards_of_the_eight_talents}}\\n• {{tr:hv_unit_ji_guards_of_the_eight_talents}}\\n\\n[[col:flavour]][[i]]A warlord's private army.Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_white_feathers}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_xiliang_elite_enforcers}}\\n• {{tr:hv_unit_enforcer_archer_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army.Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\• {{tr:hv_unit_hidden_snakes}}\\n• {{tr:hv_unit_rapid_tigers}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_yuan_rong_crossbowmen}}\\n• {{tr:hv_unit_yuan_vanguards}}\\n• {{tr:hv_unit_yuan_rearguards}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Can ambush when attacking[[/b]]\\n\\n [[col:flavour]][[i]]This faction can ambush when attacking.[[/col]][[/i]] ,,0,,,,,,,,,False,True
"[[b]]Captain Retinues[[/b]]\\n\\nInstead of heroic characters, House of Yuan can employ lower-ranked officers and captains who lead retinues of various unit compositions.\\n\\n[[col:flavour]][[i]]Leading their men as first amongst equals, captains will follow your orders without hesitation.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]CHARGE RESISTANCE[[/b]]\\n\\n Determines how solidly this unit can withstand enemy charges. Only functions when the unit is braced.,[[b]]冲锋抵抗力[[/b]]\\n\\n决定该部队能承受多大程度的敌军冲锋。此作用于该单位被冲锋时。,0,[[b]]冲锋抵抗力[[/b]]\\n\\n决定该部队能承受多大程度的敌军冲锋。此作用于该单位被冲锋时。,,,,,,,,False,True
[[b]]Dong Min[[/b]]\\nGreedy Tyrant\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]Dong Min understands the unwritten rules of politics - one can never possess too much power.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Dong Peishan[[/b]]\\nEmpress Dong\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]Dong Peishan is greedy, but ever cautious in her conduct. If it’s Dong Zhou you’re after, you must outwit the cunning Dong Peishan first""[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Encamp[[/b]] is a stance for armies that allow them to set up a more permanent camp.\\n\\n[[b]]Food[[/b]] is used to establish bigger settlements.,,0,,,,,,,,,False,True
"[[b]]Fortitude[[/b]] is this faction's unique resource.\\n\\n[[i]][[col:flavour]] With bravery and discipline, Liu Chong inspires his men and puts fear into the enemies of the imperial palace. [[/col]][[/i]] \\n\\n",,0,,,,,,,,,False,True
[[b]]Friendly with Qiang tribe[[/b]]\\n\\n [[col:flavour]][[i]]This faction is friendly with the Qiang. The negative effects of Qiang settlements are mitigated.[[/col]][[/i]] ,,0,,,,,,,,,False,True
[[b]]Friendly with Shan Yue Tribes[[/b]]\\n\\n [[col:flavour]][[i]]This faction is friendly with the Shanyue. The negative effects of Shanyue settlements are mitigated.[[/col]][[/i]] ,,0,,,,,,,,,False,True
[[b]]Garrisoned armies[[/b]] are armies stationed in a settlement. These will be defending the city in case of an attack and join the local garrison.,,0,,,,,,,,,False,True
[[b]]Horse Breeding[[/b]] is this faction's unique resource.\\n\\n[[i]][[col:flavour]] Ferghana horses are bred to equip cavalry forces. [[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Horse Breeding[[/b]] is this faction's unique resource.\\n\\n[[i]][[col:flavour]] Ferghana horses are bred to equip cavalry forces. [[/col]][[/i]] \\n\\n [[b]]Foraging & Supplies[[/b]]is this faction's unique feature.[[/b]]\\n\\n[[i]][[col:flavour]] Gain benefits in food and military supplies. [[/col]],,0,,,,,,,,,False,True
[[b]]Hou Jinting[[/b]]\\nBrilliant Matriarch\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The stakes are raised on the fringes of the empire; Hou Jinting’s keen intuition and vigilance safeguards the future of her family.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Hua Lanli[[/b]]\\nArcher of the West\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]Hua Lanli’s archery skills are outstanding - drawing comparisons to the ancient hero Hou Yi, the Lord Archer himself.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Jian Yong[[/b]]\\nComic Storyteller\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]A childhood friend of Liu Bei, Jian Yong is carefree and informal, but also a superior orator.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Jian Yong[[/b]]\\nComic Storyteller\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]A childhood friend of Liu Bei, Jian Yong preferred relaxation, but was also a superior diplomat.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Lady Feng[[/b]]\\nWeeping Woman\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]Jealous of Lady Feng’s preferential treatment and beauty, the concubines have made her cry in front of Yuan Shu numerous times.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Lady Liu[[/b]]\\nDevoted Mother\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]Lady Liu constantly worries about her family. Perhaps she worries too much.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Lady Trieu[[/b]]\\nFree-spirited Heroine\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]An untamable woman of the Trieu Dynasty who fights to see her people free.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Lady Wu[[/b]]\\nEmpress Wulie\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]No matter how brave the warrior, they cannot hope to match the power of her dignity and generosity.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Local Nobles[[/b]]\\n[[col:scope_description]]Add-on building[[/col]]\\n\\n[[col:green]]+[[/col]] Available Local Noble units \\n [[col:green]]+[[/col]] Replenishment \\n [[col:red]]+[[/col]] Corruption \\n\\n [[col:flavour]][[i]]The local elites. They can be helpful or harmful to you.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Lü Ji[[/b]]\\nDaughter of the Dragon\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]Much is expected from the Warrior Without Equal’s daughter, but the ravishing Lü Ji fights with both the skill and ferocity to live up to the Lü name.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Lu Zheng[[/b]]\\nScout of Taiyuan\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]She transforms the sound of her bow and movement of her troops into a violent and beautiful song and dance.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Luo Jun[[/b]]\\nGuardian of the People\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]""There is nothing to be gained from oppressing the people; they, ultimately, will decide our legacy.""[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Ma Yunlu[[/b]]\\nPrincess Dun Huang\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]Ma Yunlu prefers small elite units than a large force. For her well equipped and highly skilled troops, she spares no expense.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]MELEE EVASION[[/b]]\\n\\n Increases the chance of evading melee damage from front and side. The enemy's charge bonus decreases it.,[[b]]近战回避[[/b]]\\n\\n此能力值会提高闪避正面与侧面近战伤害的机率。敌人的冲锋加成会降低此能力值。,0,[[b]]近战回避[[/b]]\\n\\n此能力值会提高闪避正面与侧面近战伤害的机率。敌人的冲锋加成会降低此能力值。,,,,,,,,False,True
[[b]]MELEE HIT BONUS[[/b]]\\n\\n Increases a unit's hit chance at all times by decreasing the enemy's melee evasion.,[[b]]近战命中加成[[/b]]\\n\\n通过降低敌人的近战回避，增加单位在任何时候的命中率。,0,[[b]]近战命中加成[[/b]]\\n\\n通过降低敌人的近战回避，增加单位在任何时候的命中率。,,,,,,,,False,True
"[[b]]Mercenary Outpost[[/b]]\\n[[col:scope_description]]Add-on building[[/col]]\\n\\n[[col:yellow]]Grants access to Mercenaries[[/col]]\\n[[col:green]]+[[/col]] Income from commerce\\n[[col:green]]+[[/col]] Replenishment\\n\\n[[col:flavour]][[i]]Without inheriting authority, wealth's greatest use is for attaining power, so the brave can serve China regardless of their heritage.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Military supplies[[/b]] allow an army to stay in fighting condition and will have an impact on [[b]]replenishment[[/b]] and [[b]]morale[[/b]].,,0,,,,,,,,,False,True
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Followers of the Flame\\n• Tiger Slingers\\n• Tiger Warriors\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Nanzhong Spearmen\\n• Nanzhong Champions\\n• Nanzhong Elephants\\n\\n[[col:flavour]][[i]]Finally, the courageous warriors of Southern China are ready to carve out a their place in the world.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Ravine Warriors\\n• Southern Elephants\\n• War Elephants\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Wuling Fighters\\n• Wuling Slingers\\n• Might of the Valley\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Pang De[[/b]]\\nWhite Horse General\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]Pang De is an unrelenting force, whose avowed enemies know they must face him sooner or later.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Qu Gong[[/b]]\\nOne-Eyed Bandit\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]When your eye for banditry and mischief is this good, you don’t need both eyes.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Sell Horses[[/b]]\\n[[col:scope_description]]Economic assignment[[/col]]\\n\\n[[col:green]]+[[/col]] Income from commerce\\n\\n[[col:flavour]][[i]]Your attendant will sell the horses you've bred, for a fine sum.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Stratocracy[[/b]] is this faction's unique resource.\\n\\n[[i]][[col:flavour]] An inevitable rule to stabilize the turmoil. [[/col]],,0,,,,,,,,,False,True
[[b]]Trophies[[/b]] can be displayed in the [[b]]trophy cabinet[[/b]]. Each [[b]]trophy[[/b]] provides a bonus whilst it is on display.,,0,,,,,,,,,False,True
"[[b]]Yan Xiang[[/b]]\\nSagacious Seer\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]Blessed with prodigious foresight, Yan Xiang forsees perils and pitfalls long before they arise.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Yan Xiang[[/b]]\\nSagacious Seer\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]Blessed with prodigious foresight, Yan Xiang takes countermeasures for perils and pitfalls long before they arise.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Yellow Turban[[/b]] factions are seen as outlaws and diplomacy with them is normally [[b]]restricted[[/b]]. Zhang Yan can [[b]]improve relations[[/b]] with Yellow Turbans and can align himself with them.,,0,,,,,,,,,False,True
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_guardians_of_the_land}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,0,,,,,,,,,False,True
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Yuan Anyang[[/b]]\\nPrincess Zhong\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The beauty and qualities of Yuan Anyang, a princess of the Kingdom of Zhong, are known throughout the land.[[/col]][[/i]]",,0,,,,,,,,,False,True
"[[b]]Zhang Xun[[/b]]\\nGeneral-in-Chief of Zhong\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]As the leading general of the Kingdom of Zhong, Zhang Xun commands the formidable army of the Yuan family.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[b]]Zheng Lan[[/b]]\\nHeroine of the Black Mountain\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]The Black Mountain needs this kind of warrior.[[/col]][[/i]],,0,,,,,,,,,False,True
"[[b]]Zheng Lan[[/b]]\\nQueen of Black Mountain\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]An ambitious woman, whose reasons to marry Zhang Yan are as mysterious as herself.[[/col]][[/i]]",,0,,,,,,,,,False,True
[[col:flavour]]Local Noble's Estate[[/col]],[[col:flavour]]地方豪强庄园[[/col]],0,[[col:flavour]]地方豪强庄园[[/col]],,,,,,,,False,True
[[col:scope_description]](adjacent all {{tr:map_regions}})[[/col]],[[col:scope_description]]（相邻各{{tr:map_regions}}）[[/col]],0,[[col:scope_description]]（相邻各{{tr:map_regions}}）[[/col]],,,,,[[col:scope_description]](adjacent all {{tr:map_regions}})[[/col]],,,False,True
[[col:scope_description]](enemies in local {{tr:map_region}})[[/col]],[[col:scope_description]]（本{{tr:map_region}}内的敌军）[[/col]],0,[[col:scope_description]]（本{{tr:map_region}}内的敌军）[[/col]],,,,,,,,False,True
[[col:scope_description]](faction leader)[[/col]],[[col:scope_description]]（势力领袖）[[/col]],0,[[col:scope_description]]（势力领袖）[[/col]],,,,,,,,False,True
[[col:scope_description]](own army when commanding)[[/col]],[[col:scope_description]]（指挥时自军队）[[/col]],0,[[col:scope_description]]（指挥时自军队）[[/col]],,,,,,,,False,True
[[col:scope_description]](when the rank of this character is 1 or higher)[[/col]],,0,,,,,,,,,False,True
[[col:scope_description]](when the rank of this character is 11 or higher)[[/col]],,0,,,,,,,,,False,True
[[col:scope_description]](when the rank of this character is 5 or higher)[[/col]],,0,,,,,,,,,False,True
[[col:scope_description]](when the rank of this character is 7 or higher)[[/col]],,0,,,,,,,,,False,True
[[col:scope_description]](when the rank of this character is 8 or higher)[[/col]],,0,,,,,,,,,False,True
[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],[[col:scope_description]]（此人等级1以上时）[[/col]],0,[[col:scope_description]]（此人等级1以上时）[[/col]],,,,,,,,False,True
[[col:scope_description]](when this character's rank is 11 or higher)[[/col]],[[col:scope_description]]（此人等级11以上时）[[/col]],0,[[col:scope_description]]（此人等级11以上时）[[/col]],,,,,,,,False,True
[[col:scope_description]](when this character's rank is 7 or higher)[[/col]],[[col:scope_description]]（此人等级7以上时）[[/col]],0,[[col:scope_description]]（此人等级7以上时）[[/col]],,,,,,,,False,True
[[i]]Interethnic Relations[[/i]],,0,,,,,,,,,False,True
[[i]]Support garrison and army[[/i]],,0,,,,,,,,,False,True
[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] Earth,[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] 土,0,,[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] 土,土,,,,,,False,True
[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] Fire,[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] 火,0,,[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] 火,火,,,,,,False,True
[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] Metal,[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] 金,0,,[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] 金,金,,,,,,False,True
[[img:ui/skins/default/character_bust_element_water.png]][[/img]] Water,[[img:ui/skins/default/character_bust_element_water.png]][[/img]] 水,0,,[[img:ui/skins/default/character_bust_element_water.png]][[/img]] 水,水,,,,,,False,True
[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] Wood,[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] 木,0,,[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] 木,木,,,,,,False,True
{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},0,,{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},,,,,,,False,True
{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},0,,{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},,,,,,,False,True
{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},0,,{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},,,,,,,False,True
{{tr:3k_dlc07_unit_earth_tiger_cubs}},{{tr:3k_dlc07_unit_earth_tiger_cubs}},0,,{{tr:3k_dlc07_unit_earth_tiger_cubs}},,,,,,,False,True
{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},0,,{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},,,,,,,False,True
{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},0,,{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},,,,,,,False,True
{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},0,,{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},,,,,,,False,True
{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},0,,{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},,,,,,,False,True
{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},0,,{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},,,,,,,False,True
{{tr:3k_dlc07_unit_water_northern_mounted_archers}},{{tr:3k_dlc07_unit_water_northern_mounted_archers}},0,,{{tr:3k_dlc07_unit_water_northern_mounted_archers}},,,,,,,False,True
{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},0,,{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},,,,,,,False,True
{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},0,,{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},,,,,,,False,True
