,Short Key,Key,Text,Tooltip,File
210,,custom_battle_loadouts_name_hv_cb_loadout_gongsun_zan_02,Warlord,False,text/_hvo/hv_TEXT_cb_loadout.loc
211,,custom_battle_loadouts_name_hv_cb_loadout_lady_sun_01,Sun Ren,False,text/_hvo/hv_TEXT_cb_loadout.loc
212,,custom_battle_loadouts_name_hv_cb_loadout_ma_chao_01,Ma Chao,False,text/_hvo/hv_TEXT_cb_loadout.loc
213,,custom_battle_loadouts_name_hv_cb_loadout_ma_teng_01,Ma Teng,False,text/_hvo/hv_TEXT_cb_loadout.loc
214,,custom_battle_loadouts_name_hv_cb_loadout_ma_teng_02,Warlord,False,text/_hvo/hv_TEXT_cb_loadout.loc
215,,custom_battle_loadouts_name_hv_cb_loadout_xiahou_yuan_01,Xiahou Yuan,False,text/_hvo/hv_TEXT_cb_loadout.loc
216,,custom_battle_loadouts_name_hv_cb_loadout_zhou_tai_01,Zhou Tai,False,text/_hvo/hv_TEXT_cb_loadout.loc
217,,custom_battle_loadouts_name_hv_cb_loadout_ma_lanli_01,Hua Lanli,False,text/_hvo/hv_TEXT_cb_loadout.loc
218,,custom_battle_loadouts_name_hv_cb_loadout_dong_min_01,Dong Min,False,text/_hvo/hv_TEXT_cb_loadout.loc
219,,custom_battle_loadouts_name_hv_cb_loadout_zhang_xun_01,Zhang Xun,False,text/_hvo/hv_TEXT_cb_loadout.loc
220,,custom_battle_loadouts_name_hv_cb_loadout_luo_jun_01,Luo Jun,False,text/_hvo/hv_TEXT_cb_loadout.loc
221,,custom_battle_loadouts_name_hv_cb_loadout_zhang_liao_01,Zhang Liao,False,text/_hvo/hv_TEXT_cb_loadout.loc
222,,custom_battle_loadouts_name_hv_cb_loadout_yuan_shang_01,Yuan Shang,False,text/_hvo/hv_TEXT_cb_loadout.loc
223,,custom_battle_loadouts_name_hv_cb_loadout_yuan_tan_01,Yuan Tan,False,text/_hvo/hv_TEXT_cb_loadout.loc
224,,custom_battle_loadouts_name_hv_cb_loadout_yan_liang_01,Yan Liang,False,text/_hvo/hv_TEXT_cb_loadout.loc
225,,custom_battle_loadouts_name_hv_cb_loadout_wen_chou_01,Wen Chou,False,text/_hvo/hv_TEXT_cb_loadout.loc
226,,custom_battle_loadouts_name_hv_cb_loadout_zhang_he_01,Zhang He,False,text/_hvo/hv_TEXT_cb_loadout.loc
227,,custom_battle_loadouts_name_hv_cb_loadout_chunyu_qiong_01,Chunyu Qiong,False,text/_hvo/hv_TEXT_cb_loadout.loc
228,,custom_battle_loadouts_name_hv_cb_loadout_shen_pei_01,Shen Pei,False,text/_hvo/hv_TEXT_cb_loadout.loc
229,,ceo_nodes_title_3k_mtu_ancillary_lady_bian_huilans_armour_unique,Lady Liu’s Embroidered Garment,True,text/_hvo/hv_TEXT_ceo_armour.loc
230,,ceo_nodes_description_3k_mtu_ancillary_lady_bian_huilans_armour_unique,"The perfect weight and fit, tailored for this warrior of class and distinction.",True,text/_hvo/hv_TEXT_ceo_armour.loc
231,,land_units_onscreen_name_3k_mtu_hero_earth_lady_bian_huilan,Lady Liu,True,text/_hvo/hv_TEXT_ceo_career.loc
232,,ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_bian_huilan_01,Devoted Mother,True,text/_hvo/hv_TEXT_ceo_career.loc
233,,ceo_nodes_description_3k_mtu_ceo_node_career_historical_lady_bian_huilan_01,"Her elegance, determination, and beauty made her coveted by all the heroes of the age.",True,text/_hvo/hv_TEXT_ceo_career.loc
234,,ceo_nodes_title_hv_ceo_node_career_historical_cao_zhi_01,Favored Son,True,text/_hvo/hv_TEXT_ceo_career.loc
235,,ceo_nodes_description_hv_ceo_node_career_historical_cao_zhi_01,"he has excellent talent and intelligence, so there is nothing to be hated.",True,text/_hvo/hv_TEXT_ceo_career.loc
236,,ceo_nodes_title_hv_ceo_node_career_historical_jiang_qin_01,Bandit Slayer,True,text/_hvo/hv_TEXT_ceo_career.loc
237,,ceo_nodes_description_hv_ceo_node_career_historical_jiang_qin_01,He was also a bandit once.,True,text/_hvo/hv_TEXT_ceo_career.loc
238,,ceo_nodes_title_hv_ceo_node_career_historical_yuan_yao_01,Scion,True,text/_hvo/hv_TEXT_ceo_career.loc
239,,ceo_nodes_description_hv_ceo_node_career_historical_yuan_yao_01,He was loved by everyone.,True,text/_hvo/hv_TEXT_ceo_career.loc
240,,ceo_nodes_title_ep_ancillary_sima_yue_armour_unique,Gao Gan's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
241,,ceo_nodes_title_ep_ancillary_sima_yong_armour_unique,Guo Si's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
242,,ceo_nodes_title_ep_ancillary_sima_ying_armour_unique,Cao Zhi's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
243,,ceo_nodes_title_ep_ancillary_sima_wei_armour_unique,Jiang Qin's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
244,,ceo_nodes_title_ep_ancillary_sima_lun_armour_unique,Yuan Yao's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
245,,ceo_nodes_title_ep_ancillary_sima_liang_armour_unique,Zhang Lu's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
246,,ceo_nodes_title_ep_ancillary_sima_jiong_armour_unique,Zhang Bang's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
247,,ceo_nodes_title_ep_ancillary_sima_ai_armour_unique,Cao Ang's Armour,True,text/_hvo/hv_TEXT_ceo_career.loc
248,,ceo_nodes_title_hv_ancillary_weapon_khanda,Khanda,True,text/_hvo/hv_TEXT_ceo_weapon.loc
249,,ceo_nodes_description_hv_ancillary_weapon_khanda,A mysterious sword from the West. ,True,text/_hvo/hv_TEXT_ceo_weapon.loc
250,,effects_description_hv_effect_replenishment_royal_guards,[[b]]%+n%[[/b]] replenishment for Royal Guard units,False,text/_hvo/hv_TEXT_effect_faction.loc
251,,effects_description_hv_effect_replenishment_northern_army,[[b]]%+n%[[/b]] replenishment for the Northern Army units,False,text/_hvo/hv_TEXT_effect_faction.loc
252,,effect_bundles_localised_description_hv_effect_bundle_empress_he_replenishment_penalty,Unstable Han dynasty,False,text/_hvo/hv_TEXT_effect_faction.loc
253,,campaign_localised_strings_string_military_force_morale_effect_bonus_value_animosity,Congestion,False,text/_hvo/hv_TEXT_effect_faction.loc
254,,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_militia,[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
255,,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_buqu,[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
256,,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_elite,[[col:scope_description]](when this character's rank is 7 or higher)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
257,,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_royal_guards,[[col:scope_description]](when this character's rank is 11 or higher)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
258,,campaign_effect_scopes_localised_text_hv_effect_scope_character_to_faction_leader,[[col:scope_description]](faction leader)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
259,,campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_enemy_regionwide,[[col:scope_description]](enemies in local {{tr:map_region}})[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
260,,campaign_effect_scopes_localised_text_character_to_force_own_when_commanding,[[col:scope_description]](own army when commanding)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
261,,campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_own_forcewide_when_commanding,[[col:scope_description]](own army when commanding)[[/col]],True,text/_hvo/hv_TEXT_effect_scope.loc
262,,campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,[[col:scope_description]](adjacent all {{tr:map_regions}})[[/col]],True,text/_hvo/hv_TEXT_effects_building.loc
263,,effects_description_hv_building_effect_liu_bei_unity,[[b]]%+n[[/b]] unity,True,text/_hvo/hv_TEXT_effects_building.loc
264,,effects_description_hv_building_effect_dummy_immigrant_subtown,[[i]]Interethnic Relations[[/i]],True,text/_hvo/hv_TEXT_effects_building.loc
265,,effects_description_hv_building_effect_dummy_ethnic_penalty_chance,Other ethnic groups influence,True,text/_hvo/hv_TEXT_effects_building.loc
266,,effects_description_hv_building_effect_dummy_scattered_immigrants,This {{tr:map_region}} is occupied by scattered barbarians. Develop this settlement to start exploiting its resources.,True,text/_hvo/hv_TEXT_effects_building.loc
267,,effects_description_hv_building_effect_dummy_garrison_sun_jian,[[i]]Support garrison and army[[/i]],True,text/_hvo/hv_TEXT_effects_building.loc
268,,effects_description_hv_building_effect_dummy_garrison,[[i]]Support garrison and army[[/i]],True,text/_hvo/hv_TEXT_effects_building.loc
269,,effects_description_hv_building_effect_replenishment_danyang,[[b]]%+n%[[/b]] replenishment for Danyang units,True,text/_hvo/hv_TEXT_effects_building.loc
270,,effects_description_hv_building_effect_province_mercenary_access,Provides [[b]]Danyang Troop Captain[[/b]] recruitment charges,True,text/_hvo/hv_TEXT_effects_building.loc
271,,effects_description_hv_building_effect_dummy_education,"Every spring, characters gain additional experience.",True,text/_hvo/hv_TEXT_effects_building.loc
272,,effects_description_hv_effect_unit_upkeep_local_noble_units,[[b]]%+n%[[/b]] upkeep for House Servant and Local Noble units,True,text/_hvo/hv_TEXT_effects_building.loc
273,,effects_description_hv_effect_xian_chen_ying_damange_resistance,[[b]]%+n%[[/b]] damage resistance for {{tr:hv_unit_xian_chen_ying}},True,text/_hvo/hv_TEXT_effects_ceo.loc
274,,effects_description_hv_effect_xian_chen_ying_charge_bonus,[[b]]%+n[[/b]] charge bonus for {{tr:hv_unit_xian_chen_ying}},True,text/_hvo/hv_TEXT_effects_ceo.loc
275,,effects_description_hv_effect_xian_chen_ying_upkeep,[[b]]%+n%[[/b]] upkeep for {{tr:hv_unit_xian_chen_ying}},True,text/_hvo/hv_TEXT_effects_ceo.loc
276,,effects_description_hv_effect_mercenary_pool_recruitment_cost_mod,[[b]]%+n%[[/b]] recruitment cost for captain retinues,True,text/_hvo/hv_TEXT_effects_ceo.loc
277,,effects_description_hv_effect_mercenary_pool_upkeep_mod,[[b]]%+n%[[/b]] upkeep cost for captain retinues,True,text/_hvo/hv_TEXT_effects_ceo.loc
278,,effects_description_hv_effect_dan_yang_upkeep,[[b]]%+n%[[/b]] upkeep for Danyang units,True,text/_hvo/hv_TEXT_effects_ceo.loc
279,,effects_description_hv_effect_dan_yang_charge_bonus,[[b]]%+n[[/b]] charge bonus for Danyang units,True,text/_hvo/hv_TEXT_effects_ceo.loc
280,,effects_description_hv_effect_unlock_danyang_01,Unlocks unit: {{tr:hv_unit_dan_yang_spearmen}},True,text/_hvo/hv_TEXT_effects_ceo.loc
281,,effects_description_hv_effect_unlock_danyang_02,Unlocks unit: {{tr:hv_unit_dan_yang_archers}},True,text/_hvo/hv_TEXT_effects_ceo.loc
282,,effects_description_hv_effect_unlock_danyang_03,Unlocks unit: {{tr:hv_unit_dan_yang_infantry}},True,text/_hvo/hv_TEXT_effects_ceo.loc
283,,effects_description_hv_effect_unlock_white_horse_fellows,Unlocks unit: {{tr:hv_unit_white_horse_fellows}},True,text/_hvo/hv_TEXT_effects_ceo.loc
284,,effects_description_hv_effect_unlock_yuan_01,Unlocks unit: {{tr:hv_unit_yuan_sword_infantry}},True,text/_hvo/hv_TEXT_effects_ceo.loc
285,,effects_description_hv_effect_unlock_yuan_02,Unlocks unit: {{tr:hv_unit_yuan_ji_guards}},True,text/_hvo/hv_TEXT_effects_ceo.loc
286,,effects_description_hv_effect_unlock_sogd,"Unlocks unit: {{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",True,text/_hvo/hv_TEXT_effects_ceo.loc
287,,effects_description_hv_effect_dummy_officer_penalty_alarm,"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",True,text/_hvo/hv_TEXT_effects_ceo.loc
288,,ceo_nodes_title_hv_ancillary_danyang_officer,Danyang Troops Officer,True,text/_hvo/hv_TEXT_effects_ceo.loc
289,,ceo_nodes_description_hv_ancillary_danyang_officer,The officer in charge of Danyang units.,True,text/_hvo/hv_TEXT_effects_ceo.loc
290,,ceo_nodes_title_hv_ancillary_yuan_officer,House Yuan's Officer,True,text/_hvo/hv_TEXT_effects_ceo.loc
291,,ceo_nodes_description_hv_ancillary_yuan_officer,The officer in charge of house Yuan units.,True,text/_hvo/hv_TEXT_effects_ceo.loc
292,,ceo_nodes_title_hv_ancillary_white_horse_fellows_officer,White Horse Fellows Officer,True,text/_hvo/hv_TEXT_effects_ceo.loc
293,,ceo_nodes_description_hv_ancillary_white_horse_fellows_officer,The officer in charge of White Horse units.,True,text/_hvo/hv_TEXT_effects_ceo.loc
294,,ceo_nodes_title_hv_ancillary_sogd_officer,Sogdian Officer,True,text/_hvo/hv_TEXT_effects_ceo.loc
295,,ceo_nodes_description_hv_ancillary_sogd_officer,The officer in charge of Sogdian mercenary units.,True,text/_hvo/hv_TEXT_effects_ceo.loc
296,,effects_description_hv_effect_unlock_white_horse_fellows_remove_penalty,"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",True,text/_hvo/hv_TEXT_effects_ceo.loc
297,,effects_description_hv_effect_unlock_yuan_remove_penalty,"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",True,text/_hvo/hv_TEXT_effects_ceo.loc
298,,effects_description_hv_effect_unlock_sogd_remove_penalty,"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",True,text/_hvo/hv_TEXT_effects_ceo.loc
299,,effects_description_hv_effect_dummy_accessory_warning,"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",True,text/_hvo/hv_TEXT_effects_ceo.loc
300,,effects_description_hv_effect_dummy_officer_warning,"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",True,text/_hvo/hv_TEXT_effects_ceo.loc
301,,effects_description_hv_effect_dummy_accessory_tradable,This authorisation tally is tradeable in diplomacy!,True,text/_hvo/hv_TEXT_effects_ceo.loc
302,,effects_description_hv_effect_dummy_xiliang_army_unlock,Unlocks Xiliang Army units [[col:scope_description]](own retinue)[[/col]],True,text/_hvo/hv_TEXT_effects_ceo.loc
303,,effects_description_hv_effect_dummy_northern_army_unlock,Unlocks Northern Army units [[col:scope_description]](own retinue)[[/col]],True,text/_hvo/hv_TEXT_effects_ceo.loc
304,,effects_description_hv_effect_dummy_jingchou_unlock,Unlocks Jingchu units [[col:scope_description]](own retinue)[[/col]],True,text/_hvo/hv_TEXT_effects_ceo.loc
305,,effects_description_hv_effect_dummy_danyang_unlock,Unlocks Danyang units [[col:scope_description]](own retinue)[[/col]],True,text/_hvo/hv_TEXT_effects_ceo.loc
306,,effects_description_hv_effect_dummy_sogd_unlock,Unlocks Sogd units [[col:scope_description]](own retinue)[[/col]],True,text/_hvo/hv_TEXT_effects_ceo.loc
307,,ceo_nodes_title_hv_ancillary_accessory_danyang_military_talisman,Danyang Troop Tally,True,text/_hvo/hv_TEXT_effects_ceo.loc
308,,ceo_nodes_description_hv_ancillary_accessory_danyang_military_talisman,Proof that the bearer has the authority to command Danyang troops.,True,text/_hvo/hv_TEXT_effects_ceo.loc
309,,ceo_nodes_title_hv_ancillary_follower_sogd_army_captain,Sogdian Officer,True,text/_hvo/hv_TEXT_effects_ceo.loc
310,,ceo_nodes_description_hv_ancillary_follower_sogd_army_captain,The officer in charge of Sogdian mercenary units.,True,text/_hvo/hv_TEXT_effects_ceo.loc
311,,ceo_nodes_title_hv_ancillary_accessory_jingchou_military_talisman,Jingchu Troop Tally,True,text/_hvo/hv_TEXT_effects_ceo.loc
312,,ceo_nodes_description_hv_ancillary_accessory_jingchou_military_talisman,Proof that the bearer has the authority to command Jingchu troops.,True,text/_hvo/hv_TEXT_effects_ceo.loc
313,,ceo_nodes_title_hv_ancillary_follower_xiliang_army_captain,Colonel of the Xiliang Army,True,text/_hvo/hv_TEXT_effects_ceo.loc
314,,ceo_nodes_description_hv_ancillary_follower_xiliang_army_captain,"The Xiliang Army is yours to command! Each colonel is loyal to whom they have been assigned, vowing never to leave their side!",True,text/_hvo/hv_TEXT_effects_ceo.loc
315,,effects_description_hv_effect_dummy_lu_bu_legacy_unlock,Unlocks Enforcer units [[col:scope_description]](own retinue)[[/col]],True,text/_hvo/hv_TEXT_effects_ceo.loc
316,,effects_description_hv_effect_dummy_yuan_shu_legacy_unlock,"Unlocks Hidden Sankes, Rapid Tigers [[col:scope_description]](own retinue)[[/col]]",True,text/_hvo/hv_TEXT_effects_ceo.loc
317,,ceo_nodes_title_hv_ancillary_accessory_yuan_shu_legacy_military_talisman,Hidden Snakes and Rapid Tigers Tally,False,text/_hvo/hv_TEXT_effects_ceo.loc
318,,ceo_nodes_description_hv_ancillary_accessory_yuan_shu_legacy_military_talisman,Proof that the bearer has the authority to command Hidden Snakes and Rapid Tigers.,False,text/_hvo/hv_TEXT_effects_ceo.loc
319,,ceo_nodes_title_hv_ancillary_accessory_lu_bu_legacy_military_talisman,Enforcer Troop Tally,False,text/_hvo/hv_TEXT_effects_ceo.loc
320,,ceo_nodes_description_hv_ancillary_accessory_lu_bu_legacy_military_talisman,Proof that the bearer has the authority to command Enforcer troops.,False,text/_hvo/hv_TEXT_effects_ceo.loc
321,,effects_description_hv_effect_dummy_burning_mace,"Once equipped, this item can't be unequipped",True,text/_hvo/hv_TEXT_effects_ceo.loc
322,,effect_bundles_localised_title_hv_script_effect_bundle_white_tiger_cap,Training White Tigers,False,text/_hvo/hv_TEXT_effects_events.loc
323,,effect_bundles_localised_title_hv_script_effect_bundle_yuan_shu_legacy,The Legacy of Yuan Shu,False,text/_hvo/hv_TEXT_effects_events.loc
324,,effect_bundles_localised_title_hv_script_effect_bundle_lu_bu_legacy,The Legacy of Lu Bu,False,text/_hvo/hv_TEXT_effects_events.loc
325,,effect_bundles_localised_description_hv_script_effect_bundle_white_tiger_cap,Powerful white tigers are with us. ,True,text/_hvo/hv_TEXT_effects_events.loc
326,,effect_bundles_localised_description_hv_script_effect_bundle_yuan_shu_legacy,Remnants of Yuan Shu's faction have joined us. ,True,text/_hvo/hv_TEXT_effects_events.loc
327,,effect_bundles_localised_description_hv_script_effect_bundle_lu_bu_legacy,Remnants of Lu Bu's faction have joined us. ,True,text/_hvo/hv_TEXT_effects_events.loc
328,#VALUE!,,,False,text/_hvo/hv_TEXT_effects_events.loc
329,,effects_description_hv_dummy_effect_white_tiger_warriors_unlock,Unlocks unit for Yan Baihu: {{tr:hv_unit_white_tiger_warriors}},False,text/_hvo/hv_TEXT_effects_events.loc
330,,effects_description_hv_dummy_effect_hidden_snakes_unlock,Unlocks unit: {{tr:hv_unit_hidden_snakes}},False,text/_hvo/hv_TEXT_effects_events.loc
331,,effects_description_hv_dummy_effect_rapid_tigers_unlock,Unlocks unit: {{tr:hv_unit_rapid_tigers}},False,text/_hvo/hv_TEXT_effects_events.loc
332,,effects_description_hv_dummy_effect_enforcer_archers_unlock,Unlocks unit: {{tr:hv_unit_xiliang_elite_enforcers}},False,text/_hvo/hv_TEXT_effects_events.loc
333,,effects_description_hv_dummy_effect_enforcer_mounted_archers_unlock,Unlocks unit: {{tr:hv_unit_enforcer_archer_cavalry}},False,text/_hvo/hv_TEXT_effects_events.loc
334,,effects_description_hv_effect_dummy_ma_teng_pooled_resource_recurring_cost,[[b]]%+n[[/b]] horse breeding per turn,True,text/_hvo/hv_TEXT_effects_pooled_resource.loc
