Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
campaign_payload_ui_details_description_dummy_hv_mission_northern_mission,一个北军兵团会加入你的派系。,False,A regiment of the Northern Army will join your faction.,,一个北军兵团会加入你的派系。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_historic,赵妪将遵循历史自成一派,False,The Lady Trieu will appear according to the flow of history.,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_rumor,赵妪将现身于一个南方国度,False,The Zhao Yu will appear in a country in the south.,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lu_bu_interpose,吕布介入了袁术与刘备的争斗之中，并尝试促使双方讲和。,True,Lu Bu will interpose in dispute between Yuan Shu and Liu Bei and will lead peace between them.,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_dongbai,人物加入：董白,False,Character Joins: Dong Bai,,人物加入：董白,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_kill_dong_bai,董卓全族已被诛灭。,False,The house of Dong is destroyed.,,董卓全族已被诛灭。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_lu_bu_legacy,吕布之兵将追随于你。,False,Lu Bu's army follows your faction.,,吕布之兵将追随于你。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_northern_army_intro,完成任务可以增强你的派系！,False,Complete missions to bolster your faction!,,完成任务可以增强你的派系！,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_yuan_shu_legacy,袁术之兵将追随于你。,False,Yuan Shu's army follows your faction.,,袁术之兵将追随于你。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_budda_unlock,你现在可以招募：{{tr:hv_unit_warrior_monks}},False,You may now recruit {{tr:hv_unit_warrior_monks}},,,你现在可以招募：{{tr:hv_unit_warrior_monks}},,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_cao_cao_qingzhou,你现在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,True,"You may now recruit {{tr:hv_unit_qingzhou_hand_ji_infantry}}, {{tr:hv_unit_qingzhou_2h_axe_infantry}}, {{tr:hv_unit_qingzhou_raider_cavalry}}.",,你现在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_cap,可招募的{{tr:hv_unit_white_tiger_warriors}}：+1,False,{{tr:hv_unit_white_tiger_warriors}} for recruitment: +1,,,可招募的{{tr:hv_unit_white_tiger_warriors}}：+1,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_unlock,你现在可以招募：{{tr:hv_unit_white_tiger_warriors}},False,You may now recruit {{tr:hv_unit_white_tiger_warriors}},,,你现在可以招募：{{tr:hv_unit_white_tiger_warriors}},,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_tracking,寻觅怪兽……,False,Looking for the monster...,,寻觅怪兽……,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_white_tiger,严白虎现可招募{{tr:hv_unit_white_tiger_warriors}}。,True,Yan Baihu may now recruit {{tr:hv_unit_white_tiger_warriors}}.,,严白虎现可招募{{tr:hv_unit_white_tiger_warriors}}。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_zhuge_liang_yuanrong,你现在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}}。,True,You may now recruit {{tr:hv_unit_yuan_rong_crossbowmen}}.,,,你现在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}}。,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_danyang_army,你现在可以招募：丹阳部队,False,You may now recruit Danyang units,,,你现在可以招募：丹阳部队,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_education,你的一些官员获得额外经验。,False,A few of your officers have gained additional experience.,,你的一些官员获得额外经验。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_ironfist_army,你现在可以招募：铁拳骑兵,False,You may now recruit Ironfist Cavalry,,,你现在可以招募：铁拳骑兵,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_jingchou_army,你现在可以招募：荆楚部队,False,You may now recruit Jingchu units,,,你现在可以招募：荆楚部队,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_xiliang_army,你现在可以招募：西凉部队,False,You may now recruit Xiliang units,,,你现在可以招募：西凉部队,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_ytr_resurrection,黄天之下千万教友将纷纷揭竿而起。,True,Thousands of comrades across China will rise against oppression.,,黄天之下千万教友将纷纷揭竿而起。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_guan_xing,人物出生：关兴,False,Character born: Guan Xing,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_guan_yinping,人物出生：关嫣,False,Character born: Guan Yinping,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_liu_shan,人物出生：刘禅,False,Character born: Liu Shan,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_zhang_bao,人物出生：张苞,False,Character born: Zhang Bao,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_zhang_xingcai,人物出生：张氏,False,Character born: Zhang Xueer,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_appointed_zhenjunjiangjun,加封赵云为虎威将军,True,"Zhao Yun has been appointed ""Tiger General""",,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_get_blue_blade,赵云在战场上夺得了一把泛着青光的短剑，看靶上有金嵌「青釭」二字，方知是宝剑也,True,"While fighting against countless foes on the battlefield, Zhao Yun acquires a sword that glows blue and has a sharp edge.",,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_get_new_armour,解锁虎威将军的护甲,True,"New armor has been awarded. From now on, armor can be replaced.",,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_post_battle_captive_options_description_enslavehv_campaign_group_captive_option_recruit_zhang_yan,敌军中许多士卒愿意向我方投诚，并将不从者处以极刑。这将为我军提供有生力量，但也可能动摇我方与敌方派系的关系,False,"Many of the enemy troops would gladly join our forces; those who refuse will be put to the sword. This will replenish our troops, but may impact our relations with the enemy faction.",,,,敌军中许多士卒愿意向我方投诚，并将不从者处以极刑。这将为我军提供有生力量，但也可能动摇我方与敌方派系的关系,,Vanilla,hv_TEXT_pooled_resource.loc.tsv
campaign_post_battle_captive_options_onscreen_name_enslavehv_campaign_group_captive_option_recruit_zhang_yan,招募,False,Recruit,,,,招募,,Vanilla,hv_TEXT_pooled_resource.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesFIRST,派文官前去,True,Send civil officials,,派文官前去,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesSECOND,派武官前去,True,Send military officers,,派武官前去,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesTHIRD,隔岸观火,True,Ignore,,,,隔岸观火,,Vanilla,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetFIRST,出席,True,Attend,,出席,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetSECOND,缺席,True,Absent,,缺席,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_dong_li_guo_rebellion_dilemmaFIRST,拒不交人,False,Refuse their demands,,拒不交人,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_dong_li_guo_rebellion_dilemmaSECOND,交出王允,False,Send Wang Yun to them,,交出王允,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_xun_yu_empty_lunchpail_dilemmaFIRST,不計前嫌,False,Forgive him,,不計前嫌,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_xun_yu_empty_lunchpail_dilemmaSECOND,送他一个空食盒,False,"Send The ""Gift""",,送他一个空食盒,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcFIRST,派特使将她赎回,True,Purchase Her Freedom,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcSECOND,不可滥用公款！,True,Reject Paying the Ransom,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcFIRST,支持王允,True,Support Wang Yun's Order,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcSECOND,阻劝王允,True,Dissuade Wang Yun,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1FIRST,令关嫣修复书橱,False,Directing Guan Yinping to fix herself,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1SECOND,与关嫣一同修复书橱,False,Fixing together and telling her about the fault,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1FIRST,大声斥骂,False,Be Angry,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1SECOND,冷静应待,False,Be Reasonable,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaFIRST,举办祭天大典,True,Hold the Ceremony to Heaven,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaSECOND,不过是个梦罢了,True,Just a Dream,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbFIRST,设下宴席,True,Call For The Feast,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbSECOND,随他们去吧,True,Let Them Fight,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylFIRST,遵从天意,True,Follow Heaven’s Will,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylSECOND,拒绝吕布的提议,True, Reject Lü Bu’s Proposal,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcFIRST,接纳简雍,True,Accept Jian Yong,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcSECOND,拒绝他,True,Decline His Offer,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcFIRST,交付赎金,True,Pay the Chanyu's Price,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcSECOND,置之不理,True,Ignore the Barbarian's Demands,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaFIRST,将大乔纳入后宫,True,Make Da Qiao a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaSECOND,不能让美色误了大事,True,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaFIRST,将貂蝉纳入后宫,True,Make Diaochan a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaSECOND,不能让美色误了大事,True,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaFIRST,将何皇后纳入后宫,True,Make Empress He a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaSECOND,不能让美色误了大事,True,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaFIRST,将关嫣纳入后宫,False,Make Guan Yinping a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaSECOND,不能让美色误了大事,False,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
