Key,English,MappedZhcn,SourceZhcn,VanillaZhcn,IascusZhcn,ProcrastinatorZhcn,DiffZhcn,DiffZhtw,MappedZhtw,SourceZhtw,VanillaZhtw,IascusZhtw,ProcrastinatorZhtw,Skill
special_ability_phases_onscreen_name_3k_main_ability_tragic_foresight,Unfortunate Foresight,止战,Mtu,,,止战,False,False,止戰,Mtu,,,止戰,3k_main_ability_tragic_foresight
unit_abilities_onscreen_name_3k_main_ability_tragic_foresight,Unfortunate Foresight,止战,Mtu,,,止战,False,False,止戰,Mtu,,,止戰,3k_main_ability_tragic_foresight
unit_ability_types_localised_description_3k_main_ability_tragic_foresight,Unfortunate Foresight,止战,Mtu,,,止战,False,False,止戰,Mtu,,,止戰,3k_main_ability_tragic_foresight
character_skills_localised_description_3k_main_skill_special_ability_water_tragic_foresight,One cannot save one’s friends from impending disaster if they do not listen.,为国者以民为基，民以衣食为本。,Mtu,,,为国者以民为基，民以衣食为本。,False,False,爲國者以民爲基，民以衣食爲本。,Procrastinator,,,爲國者以民爲基，民以衣食爲本。,3k_main_ability_tragic_foresight
unit_abilities_tooltip_text_3k_main_ability_tragic_foresight,One cannot save one’s friends from impending disaster if they do not listen.,为国者以民为基，民以衣食为本。,Mtu,,,为国者以民为基，民以衣食为本。,False,False,爲國者以民爲基，民以衣食爲本。,Procrastinator,,,爲國者以民爲基，民以衣食爲本。,3k_main_ability_tragic_foresight
character_skills_localised_name_3k_main_skill_special_ability_fire_xianchenying,Charge Forward,马首,Mtu,,,马首,False,False,馬首,Mtu,,,馬首,3k_main_ability_xianchenying
special_ability_phases_onscreen_name_3k_main_ability_xianchenying,Charge Forward,马首,Mtu,,,马首,False,False,馬首,Mtu,,,馬首,3k_main_ability_xianchenying
unit_abilities_onscreen_name_3k_main_ability_xianchenying,Charge Forward,马首,Mtu,,,马首,False,False,馬首,Mtu,,,馬首,3k_main_ability_xianchenying
unit_ability_types_localised_description_3k_main_ability_xianchenying,Charge Forward,马首,Mtu,,,马首,False,False,馬首,Mtu,,,馬首,3k_main_ability_xianchenying
character_skills_localised_description_3k_main_skill_special_ability_fire_xianchenying,"Under Zhang Xun’s leadership, his army is truly invincible.",张勋领军，当世无双。,Mtu,,,张勋领军，当世无双。,False,False,張勳領軍，當世無雙。,Mtu,,,張勳領軍，當世無雙。,3k_main_ability_xianchenying
unit_abilities_tooltip_text_3k_main_ability_xianchenying,"Under Zhang Xun’s leadership, his army is truly invincible.",张勋领军，当世无双。,Mtu,,,张勋领军，当世无双。,False,False,張勳領軍，當世無雙。,Mtu,,,張勳領軍，當世無雙。,3k_main_ability_xianchenying
character_skills_localised_name_3k_main_skill_special_ability_water_calculated_judgment,Element of Surprise,奇袭,Mtu,,,奇袭,False,False,奇襲,Mtu,,,奇襲,3k_main_ability_calculated_judgment
special_ability_phases_onscreen_name_3k_main_ability_calculated_judgment,Element of Surprise,奇袭,Mtu,,,奇袭,False,False,奇襲,Mtu,,,奇襲,3k_main_ability_calculated_judgment
unit_abilities_onscreen_name_3k_main_ability_calculated_judgment,Element of Surprise,奇袭,Mtu,,,奇袭,False,False,奇襲,Mtu,,,奇襲,3k_main_ability_calculated_judgment
unit_ability_types_localised_description_3k_main_ability_calculated_judgment,Element of Surprise,奇袭,Mtu,,,奇袭,False,False,奇襲,Mtu,,,奇襲,3k_main_ability_calculated_judgment
character_skills_localised_description_3k_main_skill_special_ability_water_calculated_judgment,"By anticipating the enemy’s movement, Yan Xiang is able to outmaneuver and catch them off-guard.",出其不意，瓮中捉鳖。,Mtu,,,出其不意，瓮中捉鳖。,False,False,出其不意，甕中捉鱉。,Procrastinator,,,出其不意，甕中捉鱉。,3k_main_ability_calculated_judgment
unit_abilities_tooltip_text_3k_main_ability_calculated_judgment,"By anticipating the enemy’s movement, Yan Xiang is able to outmaneuver and catch them off-guard.",出其不意，瓮中捉鳖。,Mtu,,,出其不意，瓮中捉鳖。,False,False,出其不意，甕中捉鱉。,Procrastinator,,,出其不意，甕中捉鱉。,3k_main_ability_calculated_judgment
character_skills_localised_name_3k_main_skill_special_ability_earth_dignity_of_the_empress,Dignity,自重,MappedByText,,,庄严,True,True,氣度不凡,MappedByText,,,莊嚴,3k_main_ability_dignity_of_the_empress
special_ability_phases_onscreen_name_3k_main_ability_dignity_of_the_empress,Dignity,自重,MappedByText,,,庄严,True,True,氣度不凡,MappedByText,,,莊嚴,3k_main_ability_dignity_of_the_empress
unit_abilities_onscreen_name_3k_main_ability_dignity_of_the_empress,Dignity,自重,MappedByText,,,庄严,True,True,氣度不凡,MappedByText,,,莊嚴,3k_main_ability_dignity_of_the_empress
unit_ability_types_localised_description_3k_main_ability_dignity_of_the_empress,Dignity,自重,MappedByText,,,庄严,True,True,氣度不凡,MappedByText,,,莊嚴,3k_main_ability_dignity_of_the_empress
character_skills_localised_description_3k_main_skill_special_ability_earth_dignity_of_the_empress,"“Tell me your opinion, but do be courteous about it.”",如有要事禀告，务必以礼相待。,Mtu,,,如有要事禀告，务必以礼相待。,False,False,如有要事稟告，務必以禮相待。,Mtu,,,如有要事稟告，務必以禮相待。,3k_main_ability_dignity_of_the_empress
unit_abilities_tooltip_text_3k_main_ability_dignity_of_the_empress,"“Tell me your opinion, but do be courteous about it.”",如有要事禀告，务必以礼相待。,Mtu,,,如有要事禀告，务必以礼相待。,False,False,如有要事稟告，務必以禮相待。,Mtu,,,如有要事稟告，務必以禮相待。,3k_main_ability_dignity_of_the_empress
character_skills_localised_name_3k_main_skill_special_ability_water_fatal_attraction,Fatal Attraction,妩媚,Mtu,,,妩媚,False,False,嫵媚,Mtu,,,嫵媚,3k_main_ability_fatal_attraction
special_ability_phases_onscreen_name_3k_main_ability_fatal_attraction,Fatal Attraction,妩媚,Mtu,,,妩媚,False,False,嫵媚,Mtu,,,嫵媚,3k_main_ability_fatal_attraction
unit_abilities_onscreen_name_3k_main_ability_fatal_attraction,Fatal Attraction,妩媚,Mtu,,,妩媚,False,False,嫵媚,Mtu,,,嫵媚,3k_main_ability_fatal_attraction
unit_ability_types_localised_description_3k_main_ability_fatal_attraction,Fatal Attraction,妩媚,Mtu,,,妩媚,False,False,嫵媚,Mtu,,,嫵媚,3k_main_ability_fatal_attraction
character_skills_localised_description_3k_main_skill_special_ability_water_fatal_attraction,Those attracted to the charms of Lady Zhu... beware.,「不知夫人今宵愿与我同席共枕否？」,Mtu,,,「不知夫人今宵愿与我同席共枕否？」,False,False,「不知夫人今宵願與我同席共枕否？」,Mtu,,,「不知夫人今宵願與我同席共枕否？」,3k_main_ability_fatal_attraction
unit_abilities_tooltip_text_3k_main_ability_fatal_attraction,Those attracted to the charms of Lady Zhu... beware.,「不知夫人今宵愿与我同席共枕否？」,Mtu,,,「不知夫人今宵愿与我同席共枕否？」,False,False,「不知夫人今宵願與我同席共枕否？」,Mtu,,,「不知夫人今宵願與我同席共枕否？」,3k_main_ability_fatal_attraction
character_skills_localised_name_3k_main_skill_special_ability_metal_provocation,Provocation,挑衅,Mtu,,,挑衅,False,False,挑釁,Mtu,,,挑釁,3k_main_ability_provocation
special_ability_phases_onscreen_name_3k_main_ability_provocation,Provocation,挑衅,Mtu,,,挑衅,False,False,挑釁,Mtu,,,挑釁,3k_main_ability_provocation
unit_abilities_onscreen_name_3k_main_ability_provocation,Provocation,挑衅,Mtu,,,挑衅,False,False,挑釁,Mtu,,,挑釁,3k_main_ability_provocation
unit_ability_types_localised_description_3k_main_ability_provocation,Provocation,挑衅,Mtu,,,挑衅,False,False,挑釁,Mtu,,,挑釁,3k_main_ability_provocation
character_skills_localised_description_3k_main_skill_special_ability_metal_provocation,"“Come on, come on! You’ll have to deal with Liu Bei, Guan Yu, and Zhang Fei first! Haha!”",你难道想在沙场上于刘关张相会？,Mtu,,,你难道想在沙场上于刘关张相会？,False,False,你難道想在沙場上於劉關張相會？,Procrastinator,,,你難道想在沙場上於劉關張相會？,3k_main_ability_provocation
unit_abilities_tooltip_text_3k_main_ability_provocation,"“Come on, come on! You’ll have to deal with Liu Bei, Guan Yu, and Zhang Fei first! Haha!”",你难道想在沙场上于刘关张相会？,Mtu,,,你难道想在沙场上于刘关张相会？,False,False,你難道想在沙場上於劉關張相會？,Procrastinator,,,你難道想在沙場上於劉關張相會？,3k_main_ability_provocation
character_skills_localised_name_3k_main_skill_special_ability_earth_shout,Angry Scolding,懿旨,Mtu,,,懿旨,False,False,懿旨,Mtu,,,懿旨,3k_main_ability_shout
special_ability_phases_onscreen_name_3k_main_ability_shout,Angry Scolding,懿旨,Mtu,,,懿旨,False,False,懿旨,Mtu,,,懿旨,3k_main_ability_shout
unit_abilities_onscreen_name_3k_main_ability_shout,Angry Scolding,懿旨,Mtu,,,懿旨,False,False,懿旨,Mtu,,,懿旨,3k_main_ability_shout
unit_ability_types_localised_description_3k_main_ability_shout,Angry Scolding,懿旨,Mtu,,,懿旨,False,False,懿旨,Mtu,,,懿旨,3k_main_ability_shout
character_skills_localised_description_3k_main_skill_special_ability_earth_shout,Stop! How dare you!,诏令在此，不得抗命！,Mtu,,,诏令在此，不得抗命！,False,False,詔令在此，不得抗命！,Mtu,,,詔令在此，不得抗命！,3k_main_ability_shout
unit_abilities_tooltip_text_3k_main_ability_shout,Stop! How dare you!,诏令在此，不得抗命！,Mtu,,,诏令在此，不得抗命！,False,False,詔令在此，不得抗命！,Mtu,,,詔令在此，不得抗命！,3k_main_ability_shout
character_skills_localised_name_3k_main_skill_special_ability_fire_thunderous_bellow,Wild Cry,断喝,Mtu,,,断喝,False,False,斷喝,Mtu,,,斷喝,3k_main_ability_thunderous_bellow
special_ability_phases_onscreen_name_3k_main_ability_thunderous_bellow,Wild Cry,断喝,Mtu,,,断喝,False,False,斷喝,Mtu,,,斷喝,3k_main_ability_thunderous_bellow
unit_abilities_onscreen_name_3k_main_ability_thunderous_bellow,Wild Cry,断喝,Mtu,,,断喝,False,False,斷喝,Mtu,,,斷喝,3k_main_ability_thunderous_bellow
unit_ability_types_localised_description_3k_main_ability_thunderous_bellow,Wild Cry,断喝,Mtu,,,断喝,False,False,斷喝,Mtu,,,斷喝,3k_main_ability_thunderous_bellow
character_skills_localised_description_3k_main_skill_special_ability_fire_thunderous_bellow,"So terrifying is Zhang Bao’s booming howl, it has unhorsed enemy generals.",犹如其父亲张飞，张苞的怒吼同样也是响彻云霄。,Mtu,,,犹如其父亲张飞，张苞的怒吼同样也是响彻云霄。,False,False,猶如其父親張飛，張苞的怒吼同樣也是響徹雲霄。,Mtu,,,猶如其父親張飛，張苞的怒吼同樣也是響徹雲霄。,3k_main_ability_thunderous_bellow
unit_abilities_tooltip_text_3k_main_ability_thunderous_bellow,"So terrifying is Zhang Bao’s booming howl, it has unhorsed enemy generals.",犹如其父亲张飞，张苞的怒吼同样也是响彻云霄。,Mtu,,,犹如其父亲张飞，张苞的怒吼同样也是响彻云霄。,False,False,猶如其父親張飛，張苞的怒吼同樣也是響徹雲霄。,Mtu,,,猶如其父親張飛，張苞的怒吼同樣也是響徹雲霄。,3k_main_ability_thunderous_bellow
character_skills_localised_name_3k_main_skill_special_ability_fire_blood_flower,Vermilion Comet,流星,Mtu,,,流星,False,False,流星,Mtu,,,流星,3k_main_ability_blood_flower
special_ability_phases_onscreen_name_3k_main_ability_blood_flower,Vermilion Comet,流星,Mtu,,,流星,False,False,流星,Mtu,,,流星,3k_main_ability_blood_flower
unit_abilities_onscreen_name_3k_main_ability_blood_flower,Vermilion Comet,流星,Mtu,,,流星,False,False,流星,Mtu,,,流星,3k_main_ability_blood_flower
unit_ability_types_localised_description_3k_main_ability_blood_flower,Vermilion Comet,流星,Mtu,,,流星,False,False,流星,Mtu,,,流星,3k_main_ability_blood_flower
character_skills_localised_description_3k_main_skill_special_ability_fire_blood_flower,"Named after the beauty of the shining stars, Zhang Xueer does her namesake justice in battle, becoming a swift rush of death and elegance.",张氏在战场上由于天上流星一般，美丽绝伦却又危险。,Mtu,,,张氏在战场上由于天上流星一般，美丽绝伦却又危险。,False,False,張氏在戰場上由於天上流星一般，美麗絕倫卻又危險。,Mtu,,,張氏在戰場上由於天上流星一般，美麗絕倫卻又危險。,3k_main_ability_blood_flower
unit_abilities_tooltip_text_3k_main_ability_blood_flower,"Named after the beauty of the shining stars, Zhang Xueer does her namesake justice in battle, becoming a swift rush of death and elegance.",张氏在战场上由于天上流星一般，美丽绝伦却又危险。,Mtu,,,张氏在战场上由于天上流星一般，美丽绝伦却又危险。,False,False,張氏在戰場上由於天上流星一般，美麗絕倫卻又危險。,Mtu,,,張氏在戰場上由於天上流星一般，美麗絕倫卻又危險。,3k_main_ability_blood_flower
character_skills_localised_name_3k_main_skill_special_ability_metal_blooming_beauty_xiao,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
special_ability_phases_onscreen_name_3k_main_ability_blooming_beauty_xiao_25,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
special_ability_phases_onscreen_name_3k_main_ability_blooming_beauty_xiao_50,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
unit_abilities_onscreen_name_3k_main_ability_blooming_beauty_xiao_25,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
unit_abilities_onscreen_name_3k_main_ability_blooming_beauty_xiao_50,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
unit_ability_types_localised_description_3k_main_ability_blooming_beauty_xiao_25,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
unit_ability_types_localised_description_3k_main_ability_blooming_beauty_xiao_50,Blooming Beauty,芳香,Mtu,,,芳香,False,False,芳香,Mtu,,,芳香,3k_main_ability_blooming_beauty_xiao_25
character_skills_localised_name_3k_main_skill_special_ability_water_blossoming_beauty,Blossoming Beauty,天仙,Mtu,,,天仙,False,False,天仙,Mtu,,,天仙,3k_main_ability_blossoming_beauty
special_ability_phases_onscreen_name_3k_main_ability_blossoming_beauty,Blossoming Beauty,天仙,Mtu,,,天仙,False,False,天仙,Mtu,,,天仙,3k_main_ability_blossoming_beauty
unit_abilities_onscreen_name_3k_main_ability_blossoming_beauty,Blossoming Beauty,天仙,Mtu,,,天仙,False,False,天仙,Mtu,,,天仙,3k_main_ability_blossoming_beauty
unit_ability_types_localised_description_3k_main_ability_blossoming_beauty,Blossoming Beauty,天仙,Mtu,,,天仙,False,False,天仙,Mtu,,,天仙,3k_main_ability_blossoming_beauty
character_skills_localised_description_3k_main_skill_special_ability_water_blossoming_beauty,Diaochan knows how to encourage frightened warriors and lead them to battle.,美人一笑，士愿捐躯。,Mtu,,,美人一笑，士愿捐躯。,False,False,美人一笑，士願捐軀。,Mtu,,,美人一笑，士願捐軀。,3k_main_ability_blossoming_beauty
unit_abilities_tooltip_text_3k_main_ability_blossoming_beauty,Diaochan knows how to encourage frightened warriors and lead them to battle.,美人一笑，士愿捐躯。,Mtu,,,美人一笑，士愿捐躯。,False,False,美人一笑，士願捐軀。,Mtu,,,美人一笑，士願捐軀。,3k_main_ability_blossoming_beauty
character_skills_localised_name_3k_main_skill_special_ability_fire_breakthrough_in_concentration,Spearhead,破茧,MappedByPattern,讨贼先锋,,破茧,False,False,破繭,MappedByPattern,突擊先鋒,,破繭,3k_main_ability_breakthrough_in_concentration
