,Key,Short Key,Text,Tooltip
246,building_culture_variants_name_hv_city_fire_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷小县,True
247,building_culture_variants_name_hv_city_earth_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷皇城,True
248,building_culture_variants_name_hv_city_earth_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷县城,True
249,building_culture_variants_name_hv_city_earth_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷大城,True
250,building_culture_variants_name_hv_city_earth_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷小县,True
251,building_culture_variants_name_hv_city_wood_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷皇城,True
252,building_culture_variants_name_hv_city_wood_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷县城,True
253,building_culture_variants_name_hv_city_wood_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷大城,True
254,building_culture_variants_name_hv_city_wood_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷小县,True
255,building_culture_variants_name_hv_city_metal_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷皇城,True
256,building_culture_variants_name_hv_city_metal_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷县城,True
257,building_culture_variants_name_hv_city_metal_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷大城,True
258,building_culture_variants_name_hv_city_metal_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷小县,True
259,building_culture_variants_name_hv_city_water_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷皇城,True
260,building_culture_variants_name_hv_city_water_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷县城,True
261,building_culture_variants_name_hv_city_water_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷大城,True
262,building_culture_variants_name_hv_city_water_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 失陷小县,True
263,campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,,[[col:scope_description]]（临近{{tr:map_regions}}）[[/col]],True
264,effects_description_hv_building_effect_city_fire_1,,建造时间（军事）[[b]]%+n[[/b]],True
265,effects_description_hv_building_effect_city_earth_1,,建造时间(城镇管理)[[b]]%+n[[/b]],True
266,effects_description_hv_building_effect_city_wood_1,,建造时间（农业）[[b]]%+n[[/b]],True
267,effects_description_hv_building_effect_city_metal_1,,建造时间（手工业）[[b]]%+n[[/b]],True
268,effects_description_hv_building_effect_city_water_1,,建造时间（商教）[[b]]%+n[[/b]],True
269,effects_description_hv_building_effect_city_fire_2,,军事建筑建造成本减少：[[b]]%+n%[[/b]],True
270,effects_description_hv_building_effect_city_earth_2,,城镇管理建筑成本[[b]]%+n%[[/b]],True
271,effects_description_hv_building_effect_city_wood_2,,农业建筑建造成本减少：[[b]]%+n%[[/b]],True
272,effects_description_hv_building_effect_city_metal_2,,经济建筑建造成本减少：[[b]]%+n%[[/b]],True
273,effects_description_hv_building_effect_city_water_2,,商教建筑建造成本减少：[[b]]%+n%[[/b]],True
274,effects_description_hv_building_effect_liu_bei_unity,,齐心[[b]]%+n[[/b]],True
275,effects_description_hv_building_effect_dummy_immigrant_subtown,,[[i]]多民族关系[[/ i]],True
276,effects_description_hv_building_effect_dummy_ethnic_penalty_chance,,异民族影响,True
277,effects_description_hv_building_effect_dummy_scattered_immigrants,,{{tr:map_region}}正被零散异民所据。此况可解，垦地拓荒，善用此地资源。,True
278,effects_description_hv_building_effect_dummy_garrison_sun_jian,,[[i]]支援驻军与部队[[/ i]],True
279,effects_description_hv_building_effect_dummy_garrison,,[[i]]支援驻军与部队[[/ i]],True
280,ceo_nodes_title_hv_ceo_node_career_house_of_yuan_earth,,袁氏家族的主要成员之一,True
281,ceo_nodes_description_hv_ceo_node_career_house_of_yuan_earth,,袁氏家族拥有丰厚财力及人力。,True
282,ceo_nodes_title_hv_ceo_node_career_house_of_yuan_metal,,袁氏家族的主要成员之一,True
283,ceo_nodes_description_hv_ceo_node_career_house_of_yuan_metal,,袁氏家族拥有丰厚财力及人力。,True
284,ceo_nodes_title_hv_ceo_node_career_liu_bei_dlc05,,美德典范,True
285,ceo_nodes_description_hv_ceo_node_career_liu_bei_dlc05,,虽是布衣出身，但刘备实乃皇室后裔。,True
286,ceo_nodes_title_hv_ceo_node_career_cao_bao,,丹阳老将,True
287,ceo_nodes_description_hv_ceo_node_career_cao_bao,,曹豹出身丹阳，并引领乡民作战。,True
288,ceo_nodes_title_hv_ceo_node_career_tao_brothers_metal,,陶谦之子,True
289,ceo_nodes_description_hv_ceo_node_career_tao_brothers_metal,,尽管志向不如其父，但仍能从族人间取得援助。,True
290,ceo_nodes_title_hv_ceo_node_career_tao_brothers_wood,,陶谦之子,True
291,ceo_nodes_description_hv_ceo_node_career_tao_brothers_wood,,尽管志向不如其父，但仍能从族人间取得援助。,True
292,effects_description_3k_main_faction_trait_liu_bei_free_militia,,农民兵、民兵和流民单位的维持费 [[b]]%+n%[[/b]],True
293,effects_description_hv_effect_xian_chen_ying_damange_resistance,,陷阵营的伤害抗性[[b]]%+n%[[/b]],True
294,effects_description_hv_effect_xian_chen_ying_charge_bonus,,陷阵营的冲锋加成 [[b]]%+n[[/b]],True
295,effects_description_hv_effect_xian_chen_ying_upkeep,,陷阵营的维持费 [[b]]%+n%[[/b]],True
296,effects_description_hv_effect_mercenary_pool_recruitment_cost_mod,,伯长部曲的招募费用 [[b]]%+n%[[/b]],True
297,effects_description_hv_effect_mercenary_pool_upkeep_mod,,伯长部曲维持费 [[b]]%+n%[[/b]],True
298,effects_description_hv_effect_jing_local_recruitment_cost_mod,,荆州豪族单位的招募费用 [[b]]%+n%[[/b]],True
299,effects_description_hv_effect_jing_local_upkeep_mod,,荆州豪族单位维持费 [[b]]%+n%[[/b]],True
300,effects_description_hv_effect_dan_yang_upkeep,,丹阳兵单位维持费[[b]]％+ n％[[/ b]],True
301,effects_description_hv_effect_dan_yang_charge_bonus,,丹阳兵的冲锋加成[[b]]％+ n [[/ b]],True
302,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t1,,[[col:scope_description]]（仅当该人物是丞相、储君或派系领袖时生效）[[/col]],True
303,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t2,,[[col:scope_description]]( 要求派系等级 2 或更高 )\\n（（仅当该人物是丞相、储君或派系领袖时生效）[[/col]],True
304,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t3,,[[col:scope_description]]( 要求派系等级 3 或更高 )\\n（（仅当该人物是丞相、储君或派系领袖时生效）[[/col]],True
305,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t4,,[[col:scope_description]]( 要求派系等级 4 或更高 )\\n（（仅当该人物是丞相、储君或派系领袖时生效）[[/col]],True
306,campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t5,,[[col:scope_description]]( 要求派系等级 5 或更高 )\\n（（仅当该人物是丞相、储君或派系领袖时生效）[[/col]],True
307,effects_description_hv_effect_dummy_unlock_guo_jia_1,,解锁部队：投火弩兵,True
308,effects_description_hv_effect_dummy_unlock_huang_gai_1,,解锁部队：斧兵团,True
309,effects_description_hv_effect_dummy_unlock_huangfu_song_1,,解锁部队：护土枪兵、护土弓兵,True
310,effects_description_hv_effect_dummy_unlock_jia_xu_1,,解锁部队：敛锷军,True
311,effects_description_hv_effect_dummy_unlock_lu_zhi_1,,解锁部队：浪世匠人、护土枪兵、护土弓兵,True
312,effects_description_hv_effect_dummy_unlock_prince_liu_chong_1,,解锁部队：陈郡泰平卫士,True
313,effects_description_hv_effect_dummy_unlock_chen_gong_1,,解锁部队：鸱鸮射手,True
314,effects_description_hv_effect_dummy_unlock_cheng_pu_1,,解锁部队：斧兵团,True
315,effects_description_hv_effect_dummy_unlock_gao_shun_1,,解锁部队：陷阵营,True
316,effects_description_hv_effect_dummy_unlock_yan_baihu_1,,解锁部队：白虎枪兵,True
317,effects_description_hv_effect_dummy_unlock_zhou_tai_1,,解锁部队：敛锷军,True
318,effects_description_hv_effect_dummy_unlock_cao_cao_1,,解锁部队：青州手戟步兵、青州长斧兵,True
319,effects_description_hv_effect_dummy_unlock_cao_ren_1,,解锁部队：鸱鸮射手,True
320,effects_description_hv_effect_dummy_unlock_dong_min_1,,解锁部队：飞熊军,True
321,effects_description_hv_effect_dummy_unlock_dong_zhuo_1,,解锁部队：飞熊军,True
322,effects_description_hv_effect_dummy_unlock_gan_ning_1,,解锁部队：浪世匠人,True
323,effects_description_hv_effect_dummy_unlock_gongsun_zan_1,,解锁部队：白马义从,True
324,effects_description_hv_effect_dummy_unlock_guan_yu_1,,解锁部队：啮臂军,True
325,effects_description_hv_effect_dummy_unlock_guo_si_1,,解锁部队：平叛义军,True
326,effects_description_hv_effect_dummy_unlock_han_sui_1,,解锁部队：矛兵团,True
327,effects_description_hv_effect_dummy_unlock_huang_zhong_1,,解锁部队：鸱鸮射手,True
328,effects_description_hv_effect_dummy_unlock_ji_ling_1,,解锁部队：斧兵团,True
329,effects_description_hv_effect_dummy_unlock_jian_yong_1,,解锁部队：浪世匠人,True
330,effects_description_hv_effect_dummy_unlock_kong_rong_1,,解锁部队：建安重门戟兵、建安重门弓兵,True
331,effects_description_hv_effect_dummy_unlock_lady_dong_peishan_1,,解锁部队：敛锷军,True
332,effects_description_hv_effect_dummy_unlock_lady_lu_zheng_1,,解锁部队：泰山恶棍、泰山魅影,True
333,effects_description_hv_effect_dummy_unlock_lady_ma_lanli_1,,解锁部队：神鹰军,True
334,effects_description_hv_effect_dummy_unlock_lady_ma_yunlu_1,,解锁部队：神鹰军,True
335,effects_description_hv_effect_dummy_unlock_lady_sun_1,,解锁部队：烈女侍骑,True
336,effects_description_hv_effect_dummy_unlock_lady_wang_liting_1,,解锁部队：浪世匠人,True
337,effects_description_hv_effect_dummy_unlock_lady_wu_minyu_1,,解锁部队：烈女侍骑,True
338,effects_description_hv_effect_dummy_unlock_lady_yuan_anyang_1,,解锁部队：袁氏剑卫、袁氏戟卫,True
339,effects_description_hv_effect_dummy_unlock_li_jue_1,,解锁部队：飞熊军,True
340,effects_description_hv_effect_dummy_unlock_liu_bei_1,,解锁部队：左将军部曲、民兵宿老骑兵、啮臂军,True
341,effects_description_hv_effect_dummy_unlock_liu_bei_dlc05_1,,解锁部队：左将军部曲、民兵宿老骑兵、啮臂军,True
342,effects_description_hv_effect_dummy_unlock_lu_bu_1,,解锁部队：陷阵营、飞熊军,True
343,effects_description_hv_effect_dummy_unlock_pang_tong_1,,解锁部队：鸱鸮射手,True
344,effects_description_hv_effect_dummy_unlock_sima_yi_1,,解锁部队：鸱鸮射手,True
345,effects_description_hv_effect_dummy_unlock_sun_jian_1,,解锁部队：解烦军,True
346,effects_description_hv_effect_dummy_unlock_sun_ce_1,,解锁部队：解烦军,True
347,effects_description_hv_effect_dummy_unlock_sun_quan_1,,解锁部队：解烦军,True
348,effects_description_hv_effect_dummy_unlock_taishi_ci_1,,解锁部队：鸱鸮射手,True
349,effects_description_hv_effect_dummy_unlock_wang_xiu_1,,解锁部队：平叛义军,True
350,effects_description_hv_effect_dummy_unlock_xu_chu_1,,解锁部队：矛兵团,True
351,effects_description_hv_effect_dummy_unlock_xu_huang_1,,解锁部队：斧兵团,True
352,effects_description_hv_effect_dummy_unlock_xu_shu_1,,解锁部队：鸱鸮射手,True
353,effects_description_hv_effect_dummy_unlock_xun_yu_1,,解锁部队：投火弩兵,True
354,effects_description_hv_effect_dummy_unlock_yan_yu_1,,解锁部队：白虎枪兵,True
355,effects_description_hv_effect_dummy_unlock_yuan_shang_1,,解锁部队：袁氏剑卫、袁氏戟卫,True
356,effects_description_hv_effect_dummy_unlock_yuan_shao_1,,解锁部队：先登死士,True
357,effects_description_hv_effect_dummy_unlock_yuan_shu_1,,解锁部队：袁氏剑卫、袁氏戟卫,True
358,effects_description_hv_effect_dummy_unlock_yuan_tan_1,,解锁部队：袁氏剑卫、袁氏戟卫,True
359,effects_description_hv_effect_dummy_unlock_yuan_xi_1,,解锁部队：袁氏剑卫、袁氏戟卫,True
360,effects_description_hv_effect_dummy_unlock_yue_jin_1,,解锁部队：斧兵团,True
361,effects_description_hv_effect_dummy_unlock_zhang_fei_1,,解锁部队：啮臂军,True
362,effects_description_hv_effect_dummy_unlock_zhang_liao_1,,解锁部队：平叛义军,True
