Text,Count,MappedByText,MappedByPattern,File
Ability: Sinister Strike,1,,技能：影袭,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Sister Outlaws,1,,技能：沆瀣,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Smouldering Fury,1,,技能：愤懑,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Sound Advice,1,,技能：劝谏,[03]__MTU_skills__Active_buff.loc.tsv
Ability: Spearhead,1,,技能：破茧,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Stalwart Defender,1,,技能：坚防,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Stength of the Land,1,,技能：地力,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Stone Bulwark,3,,技能：磐石,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Storytelling,2,,技能：妙语,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Striking Tide,1,,技能：刀浪,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Successor of the War God,1,,技能：箕裘,[03]__MTU_skills___Splash_attack.loc.tsv
Ability: Sundering Strike,1,,技能：裂斩,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Suppressive Fire\\n,1,,,[03]__MTU_skills___Projectile.loc.tsv
Ability: Swallow,1,,技能：燕翔,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Sweeping Arc,1,,技能：弧光斩,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Swift Fingers,1,,技能：妙手,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Swift Steps,1,,技能：运步如飞,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Tantrum,1,,技能：痛斥,[03]__MTU_skills__Active_buff.loc.tsv
Ability: Targeted Strikes,1,,技能：扬刃,hv_TEXT_skills_skill_ability__historical.loc.tsv
Ability: Tempered Deflection,1,,技能：固守,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Tempest’s Roar,1,,,[03]__MTU_skills___Splash_attack.loc.tsv
Ability: Tenacity of Steel,2,,技能：刚韧,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: The Dragon's Gaze,1,,技能：龙视,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: The weight on the shoulders,1,,技能：砥柱,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Thunderous Blow,1,,技能：霆击,[03]__MTU_skills___Splash_attack.loc.tsv
Ability: Tiger Suppression,1,,技能：伏虎,[03]__MTU_skills___Projectile.loc.tsv
Ability: Tracker,1,,技能：追踪,hv_TEXT_skills_skill_ability__historical.loc.tsv
Ability: Trample,1,,技能：践踏,[03]__MTU_skills___Splash_attack.loc.tsv
Ability: Turning the Tide,1,,技能：力挽狂澜,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Two-Headed Dragon,1,,技能：龙虎,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Tyrant's Gaze,1,,技能：狼视,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Unbreakable Faith,1,,技能：铁壁,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Undying Vow,1,,技能：守誓,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Unexpected Strike,1,,技能：突袭,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Unfortunate Foresight,1,,技能：止战,[03]__MTU_skills__Active_buff.loc.tsv
Ability: Unstoppable,1,,技能：横行,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Unwed Warrior,1,,技能：处子,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Unyielding Earth,1,,技能：坚土,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Veil of Darkness,1,,技能：莫测,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Vengeance,1,,技能：睚眦,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Vermilion Comet,1,,技能：流星,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Vigor of a Warrior,1,,技能：热血,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Warning Shot,1,,技能：射缨,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Way of the Wind,1,,技能：风道,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: White Tiger,1,,技能：虎威,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Whitewater,1,,技能：湍流,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Wild Cry,1,,技能：断喝,[03]__MTU_skills__Active_debuff.loc.tsv
Ability: Wildfire Raider,1,,技能：猛火袭掠,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Wisdom of the River,1,,技能：水圣,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Wisdom of the Waterfall,1,,技能：飞泉之智,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Wolf,1,,技能：恶狼,hv_TEXT_skills_skill_enable_effect.loc.tsv
Ability: Words of Encouragement,1,,技能：振奋,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Youthful Vigor,1,,技能：稚虎,[03]__MTU_skills__Passive_buff.loc.tsv
Ability: Zhou the Youth,1,,技能：美周郎,hv_TEXT_skills_skill_enable_effect.loc.tsv
Absent,1,缺席,,ifo_text_TWEAK.loc.tsv
Abundance,1,,富足,hv_TEXT_skills_basic.loc.tsv
Academic Advancement,1,学术进步,,hv_TEXT_events.loc.tsv
Accept,5,接受,,hv_TEXT_events.loc.tsv
Accept Jian Yong,1,,,[04]__MTU_events___Cai_family.loc.tsv
Accumulating Wealth,6,,,hv_TEXT_events.loc.tsv
Active Buff,34,,,[03]__MTU_skills__Active_buff.loc.tsv
Active Buff All Entities,2,全体主动增益,,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
Active Buff Ally,33,我方主动增益,,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
Active Buff Ally (Auto),2,我方主动增益（自动）,,hv_TEXT_unit_abilities.loc.tsv
Active Buff Self,19,自身主动增益,,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
Active Buff Self (Auto),10,自身主动增益（自动）,,hv_TEXT_unit_abilities.loc.tsv
Active Buff: Broad Knowledge,2,,,[03]__MTU_skills__Passive_buff.loc.tsv
Active Buff: Call of Courage,1,,,[03]__MTU_skills__Active_buff.loc.tsv
Active Buff: Eloquent Speaker,1,,,[03]__MTU_skills__Passive_buff.loc.tsv
Active Buff: Order to Advance,1,,,[03]__MTU_skills__Active_buff.loc.tsv
Active Debuff,7,,,[03]__MTU_skills__Active_debuff.loc.tsv
Active Debuff Enemy,14,敌方主动减益,,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
Active Debuff Enemy (Auto),1,敌方主动减益（自动）,,hv_TEXT_unit_abilities.loc.tsv
Adamant Resolve,2,,不屈,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Adaptation is the only way to live.,1,,视情况变化而采因应之道。,hv_TEXT_unit_abilities.loc.tsv
Adoption Proposal to Guan Yu,1,,,[04]__MTU_events__Common.loc.tsv
Advisor,1,军师,,[01]__MTU_generals__Water_strategist.loc.tsv
"After Dong Zhou's death at the hands of his adopted son Lu Bu, it was observed that the notable scholar Cai Yong mourned his passing. Upon hearing this, Wang Yun ordered troops to capture him and for his execution. ""Cai Yong mourned as the tyrant lie dead! It's clear his loyalty lied with Dong Zhou! Treason!"" exclaimed Wang Yun, madness in his eyes.\\n",1,,,[04]__MTU_events___Cai_family.loc.tsv
"After Dong Zhou's death, it was observed that the noted scholar Cai Yong mourned his passing. Upon hearing this, Wang Yun immediately sent troops to capture Cai Yong and ordered for his execution.\\n\\n ""Cai Yong mourned as the tyrant lie dead! It's clear that his loyalty lied with Dong Zhou! Treason!"" exclaimed Wang Yun, madness in his eyes.",1,,,[04]__MTU_events___Cai_family.loc.tsv
"After an epic struggle, you slay the enormous white tiger. Then, unexpectedly, the other tigers prostrate themselves as if submitting to your might! These white tigers don't seem to be ordinary beasts.",1,酣战之后，您杀死了巨型白虎。然而出乎意料的是，其它老虎俯伏在您身前，好像屈服于您的力量！这些白虎似乎不是普通的野兽。,,hv_TEXT_events.loc.tsv
"After centuries, the old Han Dynasty has finally lost the Mandate of Heaven. Yet the people under heaven still suffer from the chaos of war brought by petty warlords and their false claims to the Mandate. My Lord, you must end this. China awaits a ruler who will bring unity and prosperity to the realm. How will you choose to rule the people of China?",1,,,hv_TEXT_events_rules.loc.tsv
"After hearing of Liu Bei's departure and intent on fighting the Yellow Turban Rebellion, his close childhood friend Jian Yong arrived with intent to join him. A long conversation was had about life and the state of the country, but the time for talk is quickly coming to a close. War looms on the horizon and your friend desires to join you.",1,,,[04]__MTU_events___Cai_family.loc.tsv
Against all odds,3,,不挠,hv_TEXT_unit_abilities.loc.tsv
Agitation,3,,搅乱,hv_TEXT_unit_abilities_hit_effects.loc.tsv
Agronomy,1,,农艺,z_dummy_hv_TEXT_non_deployable.loc.tsv
Aiming Fire,5,,精瞄,hv_TEXT_unit_abilities.loc.tsv
"Albeit young, a dragon is a dragon.",1,,,[02]__MTU_items__Weapons.loc.tsv
All economic activities have been hampered by the minting of a new coin. We have no choice but to wait for merchants to adjust to the new standard.,1,所有的经济活动都因为新币的铸造而受到阻碍。我们别无选择，只能等待商人们适应新的标准。,,hv_TEXT_events.loc.tsv
All must take up their tools and participate in the enormous effort of rebuilding society.,1,,所有人都必须拿起工具，参与到重建社会的大业中去。,z_dummy_hv_TEXT_non_deployable.loc.tsv
"Although Yuan Shu is not a popular leader, fortunately, it is an era where money can buy loyalty. When he gathered the best warriors in the region and paid them the highest salaries with best equipments, a plausible royal guards was created. \\n\\n They are as confident as their master's desire for fame, and would rather die than accept failure.",1,虽然袁术称帝并不得人心，但幸运的是，乱世之中只要用金钱就可以买到忠诚。当他募集了本地最优秀的战士，并赋予他们最高的薪饷和最好的装备，这支部队亦可算作羽林骑了。\\n\\n 他们与主公一样渴望名声，宁死也不愿接受失败。,,hv_TEXT_unit_long_desc.loc.tsv
"Although he lost one hand, he was one of the few who survived from duel with Lubu.",1,,,[01]__MTU_generals__Wood_champion.loc.tsv
"Although their palisade walls are an unfortunate necessity, the Shanyue seek only to live in peace.",1,,,hv_TEXT_building.loc.tsv
Always surrounded by people.,1,周围总是很多人。,,z_dummy_hv_TEXT_non_deployable.loc.tsv
"Amongst the hills of Jingchu, the unwary may find themselves tripped upon a caltrop, and slain by the man who laid it.",1,在荆楚的山中，粗心的人可能会被一把蒺藜绊倒，然后被放它的人杀死。,,hv_TEXT_unit_desc.loc.tsv
"An ambitious woman, whose reasons to marry Zhang Yan are as mysterious as herself.",1,,,[01]__MTU_generals__Metal_sentienl.loc.tsv
An ancient chant that serves as a reminder that Heaven is with the virtuous.,1,,吟诵古调，天德犹存,hv_TEXT_unit_abilities.loc.tsv
An excellent writing skill.,1,,拥有优秀的文笔。,z_dummy_hv_TEXT_non_deployable.loc.tsv
"An illustrious lineage provides many swords, along with men willing to wield them.",1,显赫的血统可以使许多剑士愿意效命。,,hv_TEXT_unit_desc.loc.tsv
An immovable mountain against the tide of the charge.,2,,任由惊涛拍岸，我自不动如山。,hv_TEXT_skills_skill_ability__historical.loc.tsv
An imperial ancestral rite is being held...,2,正在举行皇家祭祀仪式……,,ifo_text_TWEAK.loc.tsv
An inevitable rule to stabilize the turmoil.,2,严政方能定乱。,,hv_TEXT_pooled_resource.loc.tsv
An outnumbered army will fight even harder. Skill trumps numbers.,2,,以寡击众，则士卒必效死：所谓兵不在多，而在其用,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
An untamable woman of the Trieu Dynasty who fights to see her people free.,1,,,[01]__MTU_generals__Wood_champion.loc.tsv
Analyse Weakness,1,,看破,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Anger pushes their limits.,1,,愤怒把他们逼至极限。,hv_TEXT_unit_abilities.loc.tsv
Angry Scolding,4,,懿旨,[03]__MTU_skills__Active_debuff.loc.tsv
Anguo,1,,,[05]__MTU_sys__Names.loc.tsv
Animal Handlers (Buqu),4,,驯兽师（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Animal Handlers (Elite),5,,驯兽师（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Animal Handlers (Militia),4,,驯兽师（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Anti-Cavalry Tactics,15,,反制,hv_TEXT_skills_skill_ability__historical.loc.tsv
"Anti-Cavalry, Average Armour-Piercing Damage",27,反骑兵，穿甲伤害一般,,hv_TEXT_unit_ui_group_VM.loc.tsv
"Anti-Cavalry, High Armour-Piercing Damage",6,反骑兵，穿甲伤害高,,hv_TEXT_unit_ui_group_t1.loc.tsv
"Anti-Cavalry, High Armour-Piercing Damage, Break Enemy's Shield",4,反骑兵，穿甲伤害高，破盾,,hv_TEXT_unit_ui_group_t3.loc.tsv
"Anti-Cavalry, Low Armour-Piercing Damage",23,反骑兵，穿甲伤害低,,hv_TEXT_unit_ui_group_VM.loc.tsv
Archer of the West,2,,,[01]__MTU_generals__Metal_sentienl.loc.tsv
"Archer of the West, Hua Lanli",1,,,[04]__MTU_events___Concubine.loc.tsv
Archery Masters,1,,,hv_TEXT_unit_text_replacements.loc.tsv
Argumentative and annoying scholars.,1,好辩又烦人的学者。,,z_dummy_hv_TEXT_non_deployable.loc.tsv
Arm of the Supreme Peace,1,,,hv_TEXT_unit_text_replacements.loc.tsv
"Armed with bow and sword, these disciplined riders enforce the will of their warlord.",1,佩戴剑弓，这些纪律严明的骑手执行他们主公的意志。,,hv_TEXT_unit_desc.loc.tsv
"Armed with bow and sword, these hardy soldiers enforce the will of their warlord.",1,佩戴剑弓，这些硬朗的士兵执行他们主公的意志。,,hv_TEXT_unit_desc.loc.tsv
Armour Breaker,3,,破甲,hv_TEXT_unit_abilities_hit_effects.loc.tsv
Armour broken.,1,,再坚韧的铠甲也能被击破。,hv_TEXT_unit_abilities_hit_effects.loc.tsv
"Armour of the West provides not only warmth, but also better protection with its masterful use of leather.",1,,,[02]__MTU_items__Armour.loc.tsv
Armour protects precious warhorses from enemy projectiles.,2,,保护马匹免于箭矢兵器的伤害。,hv_TEXT_unit_abilities.loc.tsv
Army,3,,,hv_TEXT_etc.loc.tsv
Army of the Great Banner,1,集兵练卒,,hv_TEXT_events.loc.tsv
Artillery,4,远程砲兵,,hv_TEXT_unit_ui_group_t1.loc.tsv
Artillery (Buqu),1,,霹雳车（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Artillery (Elite),1,,霹雳车（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Artillery (Militia),1,,霹雳车（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
"As Sun Ce's strength rises, his grip on rationality weakens…",1,,孙策虽愈战愈勇，但肆意猛虎愈无慎行...,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
As accurate and deadly as a viper’s strike.,1,,,[02]__MTU_items__Weapons.loc.tsv
"As big as it is, heavy but strong",1,,,[02]__MTU_items__Weapons.loc.tsv
"As the Black Mountain bandits increase in number, the more brazen they become.",1,黑山匪徒之数与日俱增，其行为亦更加肆无忌惮。,,hv_TEXT_frontend_features.loc.tsv
"As the enemy looms stronger, resolve deepens, granting boosts in morale and endurance, embodying the spirit of defiance and resilience.",2,,敌势愈盛，我方意志更坚。怀着不屈战志和坚韧精神，士气和耐力得到提升。,hv_TEXT_unit_abilities.loc.tsv
"As the enemy spots the blue turbans on the field, they know the hardest fighting is about to begin.",1,当敌人在战场上看到蓝色头巾时，他们就知道最艰苦的战斗即将开始。,,hv_TEXT_unit_desc.loc.tsv
"As the fight goes on, Chunyu Qiong’s rage and stubbornness will turn him into a reckless, but powerful fighter, rushing in the thick of battle over and over.",2,,,[03]__MTU_skills__Passive_buff.loc.tsv
"As the leading general of the Kingdom of Zhong, Zhang Xun commands the formidable army of the Yuan family.",1,,,[01]__MTU_generals__Earth_commander.loc.tsv
Assassination Attempt!,1,尝试暗杀！,,ifo_text_TWEAK.loc.tsv
Assemble,13,,齐心,hv_TEXT_skills_skill_ability__historical.loc.tsv
Assignments,2,,,hv_TEXT_pooled_resource.loc.tsv
"At an early age, Dong Zhuo gave Dong Bai his land to her. For some reason, her personality and reputation are not very good, but no one has been treated recklessly because of Dong Zhuo who takes care of her.",1,,,[01]__MTU_generals__Water_strategist.loc.tsv
"At no surprise to many, war has been declared between Yuan Shu and Liu Bei. At your next court meeting, your strategists and advisors debate whether their war is a blessing or a curse for your faction. One advisor, opposed to the war, puts forths that you invite generals from both factions to a feast and suggest they abide by Heaven’s command - by means of you attempting an extraordinary, if not impossible feat of shooting the plume off your halberd from a great distance. If the shot is successful, they must make peace.",1,,,[04]__MTU_events__Common.loc.tsv
At the beginning of a new journey all must learn the new way.,1,,,hv_TEXT_building.loc.tsv
"At the head of charge they draw their spears, driving home with a righteous cry!",1,,,hv_TEXT_unit_desc.loc.tsv
Attached Building,1,,,hv_TEXT_building.loc.tsv
Attack is the best defence.,1,,进攻就是最好的防守。,hv_TEXT_unit_abilities.loc.tsv
Attend,1,出席,,ifo_text_TWEAK.loc.tsv
Authority,2,,权威,z_dummy_hv_TEXT_non_deployable.loc.tsv
Avenge,4,,逐北,[03]__MTU_skills___Splash_attack.loc.tsv
"Average Hit Rate, Average Armour-Piercing Damage",30,命中率一般，穿甲伤害一般,,hv_TEXT_unit_ui_group_VM.loc.tsv
"Average Hit Rate, High Armour-Piercing Damage",32,命中率一般，穿甲伤害高,,hv_TEXT_unit_ui_group_VM.loc.tsv
"Average Hit Rate, Multi-Role",25,命中率一般，多重角色,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
