Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
Blazing Saddles,,0,,,,,,,,,FALSE,TRUE
Blood Seekers,嗜血兵,0,嗜血兵,,,,,,,,FALSE,TRUE
Blood Thirst,嗜血成性,0,嗜血成性,,,,,,,,FALSE,TRUE
Bloody Fury,,0,,,,,,,,,FALSE,TRUE
Blowpipes (Buqu),吹箭兵（部曲）,0,,,,,,,,,FALSE,TRUE
Blowpipes (Elite),吹箭兵（精銳）,0,,,,,,,,,FALSE,TRUE
Blowpipes (Militia),吹箭兵（義勇）,0,,,,,,,,,FALSE,TRUE
Blue Turbans,藍巾兵,0,藍巾兵,,,,,,,,FALSE,TRUE
Bolster,支持,0,支持,,,,,,,,FALSE,TRUE
Bomb Slingers,爆彈兵,0,爆彈兵,,,,,,,,FALSE,TRUE
"Born from refugees and those peoples who would not submit to the Han empire, these White Tiger Strays have thrown their lot with Yan Baihu, hoping to safeguard their independance. Wearing bad equipment, the most valuable thing they offer to their commanders is their lives; to sell dearly as better men win the battle for them.",,0,,,,,,,,,FALSE,TRUE
"Born to hold the line, This warrior shrugs off attacks as if they were nothing!",此人是天生的護衛將才，所有攻擊對他來說都不痛不癢！,0,此人是天生的護衛將才，所有攻擊對他來說都不痛不癢！,,,,,,,,FALSE,TRUE
Bow Cavalry (Buqu),持弓騎兵（部曲）,0,,,,,,,,,FALSE,TRUE
Bow Cavalry (Elite),持弓騎兵（精銳）,0,,,,,,,,,FALSE,TRUE
Bow Cavalry (Militia),持弓騎兵（義勇）,0,,,,,,,,,FALSE,TRUE
Bow Infantry (Buqu),持弓步兵（部曲）,0,,,,,,,,,FALSE,TRUE
Bow Infantry (Captain),持弓步兵（校尉）,0,,,,,,,,,FALSE,TRUE
Bow Infantry (Elite),持弓步兵（精銳）,0,,,,,,,,,FALSE,TRUE
Bow Infantry (Militia),持弓步兵（義勇）,0,,,,,,,,,FALSE,TRUE
"Brandishing their Ji expertly, these men will uphold the fearsome reputation of the Xiliang army.",這些人熟練地揮舞著戰戟，他們會維護西涼軍可怕的聲譽。,0,這些人熟練地揮舞著戰戟，他們會維護西涼軍可怕的聲譽。,,,,,,,,FALSE,TRUE
Bravery drives a warrior to battle more effectively than any general; a great axe keeps them there.,勇氣是最好的將領，能帶領士兵踏上沙場。良斧在手，則能讓士兵在沙場存活。,0,勇氣是最好的將領，能帶領士兵踏上沙場。良斧在手，則能讓士兵在沙場存活。,,,,,,,,FALSE,TRUE
Brawl,毆打,0,毆打,,,,,,,,FALSE,TRUE
Bring the fight to them and they will hold their ground.,,0,,,,,,,,,FALSE,TRUE
Bringers of Righteousness,,0,,,,,,,,,FALSE,TRUE
Brute Power,愈戰愈怒,0,愈戰愈怒,,,,,,,,FALSE,TRUE
Buddhism,佛教,0,佛教,,,,,,,,FALSE,TRUE
Buildings,,0,,,,,,,,,FALSE,TRUE
Bulldoze,橫衝直撞,0,橫衝直撞,,,,,,,,FALSE,TRUE
Buqu Archers,部曲弓兵,0,,,,,,,,,FALSE,TRUE
Buqu Axemen,部曲斧兵,0,,,,,,,,,FALSE,TRUE
Buqu Crossbowmen,部曲弩兵,0,,,,,,,,,FALSE,TRUE
Buqu Ji Infantry,部曲戟兵,0,,,,,,,,,FALSE,TRUE
Buqu Lancer Cavalry,部曲槍騎,0,,,,,,,,,FALSE,TRUE
Buqu Long Axemen,部曲長斧兵,0,,,,,,,,,FALSE,TRUE
Buqu Mounted Archers,部曲弓騎兵,0,,,,,,,,,FALSE,TRUE
Buqu Raid Cavalry,部曲突襲騎兵,0,,,,,,,,,FALSE,TRUE
Buqu Repeating Crossbowmen,部曲連弩兵,0,,,,,,,,,FALSE,TRUE
Buqu Sabre Cavalry,部曲刀騎兵,0,,,,,,,,,FALSE,TRUE
Buqu Sabre Infantry,部曲持刀步兵,0,,,,,,,,,FALSE,TRUE
Buqu Spearmen,部曲長槍兵,0,,,,,,,,,FALSE,TRUE
Buqu Swordsmen of Yuan,部曲袁氏劍兵,0,,,,,,,,,FALSE,TRUE
Buqu of the Left General,左將軍部曲,0,左將軍部曲,,,,,,,,FALSE,TRUE
Burning Soul,,0,,,,,,,,,FALSE,TRUE
Buy nothing,什麽都不買,0,什麽都不買,,,,,,,,FALSE,TRUE
"By the time the victim is aware of what has happened, it is already too late.",等到敵人發現之時就已爲時已晚。,0,等到敵人發現之時就已爲時已晚。,,,,,,,,FALSE,TRUE
CUSTOM BATTLE (BETA),自定義戰鬥（BETA）,0,自定義戰鬥（BETA）,,,,,,,,FALSE,TRUE
CUSTOM BATTLE (WIP),自定義戰鬥（WIP）,0,自定義戰鬥（WIP）,,,,,,,,FALSE,TRUE
Cai Yan is free once more.,蔡文姬獲救。,0,蔡文姬獲救。,,,,,,,,FALSE,TRUE
Calm Down,鎮靜,0,鎮靜,,,,,,,,FALSE,TRUE
Caltrops,,0,,,,,,,,,FALSE,TRUE
Cao Ang's Armour,曹昂的護甲,0,曹昂的護甲,,,,,,,,FALSE,TRUE
Cao Cao,,0,,,,,,,,,FALSE,TRUE
Cao Cao's ordered mind encourages his forces to more efficient action!,,0,,,,,,,,,FALSE,TRUE
Cao Cao's presence dampens the enemy's will.,曹操在場，敵人意志消沉。,0,曹操在場，敵人意志消沉。,,,,,,,,FALSE,TRUE
Cao Cao's presence unnerves the enemy general!,曹操在場，敵將備受壓制！,0,曹操在場，敵將備受壓制！,,,,,,,,FALSE,TRUE
Cao Zhi's Armour,曹植的護甲,0,曹植的護甲,,,,,,,,FALSE,TRUE
Captain,校尉,0,校尉,,,,,,,,FALSE,TRUE
Captain of Yuan House,袁氏校尉,0,袁氏校尉,,,,,,,,FALSE,TRUE
Carefully approach and go for the throat.,,0,,,,,,,,,FALSE,TRUE
Ceasefire,,0,,,,,,,,,FALSE,TRUE
Cement your rule with legitimacy! Build an Imperial City that will be the envy of other warlords. All under heaven will look to you for leadership.,要稱霸就要有正統的名義。若能建造一座萬人敬仰的皇城，便可彰顯實力，天下人必當歸順。,0,要稱霸就要有正統的名義。若能建造一座萬人敬仰的皇城，便可彰顯實力，天下人必當歸順。,,,,,,,,FALSE,TRUE
"Certain polearms, such as the Ji, can parry incoming attacks.",像戟這樣的長柄武器可以阻擋對方的攻擊。,0,像戟這樣的長柄武器可以阻擋對方的攻擊。,,,,,,,,FALSE,TRUE
Chanters,,0,,,,,,,,,FALSE,TRUE
Charge like unstoppable bulls.,,0,,,,,,,,,FALSE,TRUE
Chen Crossbow Defenders,陳國弩衛,0,,,,,,,,,FALSE,TRUE
Chen Crossbow Peacekeepers,陳國衛平弩兵,0,,,,,,,,,FALSE,TRUE
Chen Crossbow Shot,,0,,,,,,,,,FALSE,TRUE
Chen Halberd Peacekeepers,陳國衛平戟兵,0,,,,,,,,,FALSE,TRUE
Chen Peacekeepers for recruitment: %+n,,0,,,,,,,,,FALSE,TRUE
Chen Repeating Crossbow Defenders,陳國連弩衛,0,,,,,,,,,FALSE,TRUE
Chen Royal Guard Cavalry,陳國羽林騎,0,,,,,,,,,FALSE,TRUE
Chen Spear Defenders,陳國槍衛,0,,,,,,,,,FALSE,TRUE
Cheng Pu,,0,,,,,,,,,FALSE,TRUE
Children of the forest,森林之子,0,森林之子,,,,,,,,FALSE,TRUE
China will be ruled by might,,0,,,,,,,,,FALSE,TRUE
China will be ruled by virtue,,0,,,,,,,,,FALSE,TRUE
Choose the targets to focus fire.,,0,,,,,,,,,FALSE,TRUE
Chosen of the Eight Immortals,,0,,,,,,,,,FALSE,TRUE
Chunyu Qiong,淳于瓊,0,淳于瓊,,,,,,,,FALSE,TRUE
Chunyu Qiong finally came to his senses! He is no longer a drunkard but a general who can lead an army.,淳于瓊終於想通了！他不再是個酒鬼，而是個能帶兵的將領。,0,淳于瓊終於想通了！他不再是個酒鬼，而是個能帶兵的將領。,,,,,,,,FALSE,TRUE
Chunyu Qiong sobers up,淳于瓊不再酗酒,0,淳于瓊不再酗酒,,,,,,,,FALSE,TRUE
City Expansion,擴展城市,0,擴展城市,,,,,,,,FALSE,TRUE
City Recovery,城市復興,0,城市復興,,,,,,,,FALSE,TRUE
Clarity,,0,,,,,,,,,FALSE,TRUE
Coherence in thought and speech brings clear advantage.,,0,,,,,,,,,FALSE,TRUE
Colonel of the Xiliang Army,西涼軍校尉,0,西涼軍校尉,,,,,,,,FALSE,TRUE
Colonel of the Xiliang Army can be earned when occupied,占據時可獲得西涼軍校尉,0,占據時可獲得西涼軍校尉,,,,,,,,FALSE,TRUE
Combined Weapons Infantry (Buqu),複合武器步兵（部曲）,0,,,,,,,,,FALSE,TRUE
Combined Weapons Infantry (Elite),複合武器步兵（精銳）,0,,,,,,,,,FALSE,TRUE
Combined Weapons Infantry (Militia),複合武器步兵（義勇）,0,,,,,,,,,FALSE,TRUE
Commanding Shout,,0,,,,,,,,,FALSE,TRUE
Commission,委任,0,委任,,,,,,,,FALSE,TRUE
Common Cavalry,普通騎兵,0,,,,,,,,,FALSE,TRUE
Common Melee Infantry,普通近戰步兵,0,,,,,,,,,FALSE,TRUE
Common Polearm Infantry,普通持戟步兵,0,,,,,,,,,FALSE,TRUE
Common Ranged Infantry,普通遠程步兵,0,,,,,,,,,FALSE,TRUE
Complete missions to bolster your faction!,完成任務可以增强您的勢力！,0,完成任務可以增强您的勢力！,,,,,,,,FALSE,TRUE
Completing these missions will gather northern colonels to your cause.,完成這些任務，北軍校尉就會爲您效力。,0,完成這些任務，北軍校尉就會爲您效力。,,,,,,,,FALSE,TRUE
"Concentrate on the moment: fight, don't think. Use your instincts.",,0,,,,,,,,,FALSE,TRUE
Condemn,,0,,,,,,,,,FALSE,TRUE
Condemned Howl,,0,,,,,,,,,FALSE,TRUE
Confidence and pride go hand in hand.,,0,,,,,,,,,FALSE,TRUE
Confront the large white tiger,與巨型白虎對峙,0,與巨型白虎對峙,,,,,,,,FALSE,TRUE
Confucianist,儒生,0,儒生,,,,,,,,FALSE,TRUE
Confucius Institute,孔子學院,0,孔子學院,,,,,,,,FALSE,TRUE
Congestion,擁堵,0,擁堵,,,,,,,,FALSE,TRUE
Conquest Yellow Turbans,剿滅黃巾,0,剿滅黃巾,,,,,,,,FALSE,TRUE
Council Proctor,縣丞,0,縣丞,,,,,,,,FALSE,TRUE
Courage and energy are rising.,勇氣與精力皆以重振。,0,勇氣與精力皆以重振。,,,,,,,,FALSE,TRUE
Courage of Eastern Wu,東吳之勇,0,東吳之勇,,,,,,,,FALSE,TRUE
Court Management,宮廷管理,0,宮廷管理,,,,,,,,FALSE,TRUE
Covers ally troops to retreat safely.,掩護友軍安全撤離。,0,掩護友軍安全撤離。,,,,,,,,FALSE,TRUE
Crossbow Artillery,弩炮,0,弩炮,,,,,,,,FALSE,TRUE
Crossbow Artillery (Buqu),弩炮（部曲）,0,,,,,,,,,FALSE,TRUE
Crossbow Artillery (Elite),弩炮（精銳）,0,,,,,,,,,FALSE,TRUE
Crossbow Artillery (Militia),弩炮（義勇）,0,,,,,,,,,FALSE,TRUE
Crossbow Cavalry (Buqu),持弩騎兵（部曲）,0,,,,,,,,,FALSE,TRUE
Crossbow Cavalry (Elite),持弩騎兵（精銳）,0,,,,,,,,,FALSE,TRUE
Crossbow Cavalry (Militia),持弩騎兵（義勇）,0,,,,,,,,,FALSE,TRUE
Crossbow Infantry (Buqu),持弩步兵（部曲）,0,,,,,,,,,FALSE,TRUE
Crossbow Infantry (Elite),持弩步兵（精銳）,0,,,,,,,,,FALSE,TRUE
Crossbow Infantry (Militia),持弩步兵（義勇）,0,,,,,,,,,FALSE,TRUE
Cruel Command,,0,,,,,,,,,FALSE,TRUE
Cry of the Forest,,0,,,,,,,,,FALSE,TRUE
Cultural friction has caused inter-ethnic conflict between Qiang barbarians and Han settlers. The turmoil is pushing many to leave the region.,,0,,,,,,,,,FALSE,TRUE
Cultural friction has caused inter-ethnic conflict between Shanyue barbarians and Han settlers. The turmoil is pushing many to leave the region.,,0,,,,,,,,,FALSE,TRUE
Cultural friction has caused inter-ethnic conflict between Wuhuan barbarians and Han settlers. The turmoil is pushing many to leave the region.,,0,,,,,,,,,FALSE,TRUE
Cultural friction has caused inter-ethnic conflict between Xiongnu barbarians and Han settlers. The turmoil is pushing many to leave the region.,,0,,,,,,,,,FALSE,TRUE
Cunning,智謀,0,智謀,,,,,,,,FALSE,TRUE
Cunning Monkeys,狡猴兵,0,狡猴兵,,,,,,,,FALSE,TRUE
DEBUG GUY,校尉,0,校尉,,,,,,,,FALSE,TRUE
Danyang Archers,丹陽弓兵,0,,,,,,,,,FALSE,TRUE
Danyang Spearmen,丹陽長槍兵,0,,,,,,,,,FALSE,TRUE
Danyang Troop Barrack,丹陽部隊軍營,0,丹陽部隊軍營,,,,,,,,FALSE,TRUE
Danyang Troop Encampment,丹陽部隊營寨,0,丹陽部隊營寨,,,,,,,,FALSE,TRUE
Danyang Troop Post,丹陽部隊據點,0,丹陽部隊據點,,,,,,,,FALSE,TRUE
Danyang Troop Tally,丹陽虎符,0,丹陽虎符,,,,,,,,FALSE,TRUE
Danyang Troops Officer,丹陽部隊士官,0,丹陽部隊士官,,,,,,,,FALSE,TRUE
Danyang Veterans,丹陽老兵,0,,,,,,,,,FALSE,TRUE
Danyang troop tally can be earned when occupied,占據時可獲得丹陽虎符,0,占據時可獲得丹陽虎符,,,,,,,,FALSE,TRUE
Dead or Alive,,0,,,,,,,,,FALSE,TRUE
Decay,,0,,,,,,,,,FALSE,TRUE
Decrease,,0,,,,,,,,,FALSE,TRUE
Defeat,,0,,,,,,,,,FALSE,TRUE
Defence Hardened,,0,,,,,,,,,FALSE,TRUE
Defenders of Earth,,0,,,,,,,,,FALSE,TRUE
Defense is the best attack.,,0,,,,,,,,,FALSE,TRUE
Defensive Stance,防禦姿態,0,防禦姿態,,,,,,,,FALSE,TRUE
Delivers a very powerful blow.,可發出非常有力的一擊。,0,可發出非常有力的一擊。,,,,,,,,FALSE,TRUE
Desperate Cry,,0,,,,,,,,,FALSE,TRUE
Desperate Stand,背水一戰,0,背水一戰,,,,,,,,FALSE,TRUE
Desperation soon leads to violence.,,0,,,,,,,,,FALSE,TRUE
Determination and grit allow all attacks to be dodged.,,0,,,,,,,,,FALSE,TRUE
Devastating Roar,,0,,,,,,,,,FALSE,TRUE
Devoted Mother,躬親主母,0,躬親主母,,,,,,,,FALSE,TRUE
Dian Wei,,0,,,,,,,,,FALSE,TRUE
Diligence,,0,,,,,,,,,FALSE,TRUE
Disorientate,,0,,,,,,,,,FALSE,TRUE
Distant Courage,,0,,,,,,,,,FALSE,TRUE
Distracts the focus of enemy ranged troops.,分散敵軍遠程部隊的注意力。,0,分散敵軍遠程部隊的注意力。,,,,,,,,FALSE,TRUE
Disturb,攪擾,0,攪擾,,,,,,,,FALSE,TRUE
Disturbance,擾亂,0,擾亂,,,,,,,,FALSE,TRUE
Do not let emotion cloud your acuity.,,0,,,,,,,,,FALSE,TRUE
Dong Min,董旻,0,董旻,,,,,,,,FALSE,TRUE
Dong Zhuo,,0,,,,,,,,,FALSE,TRUE
Dong Zhuo's Command,,0,,,,,,,,,FALSE,TRUE
Dongzhoubing Defenders,,0,,,,,,,,,FALSE,TRUE
Dongzhoubing Marksmen,,0,,,,,,,,,FALSE,TRUE
Dragon Rising,覺醒之龍,0,覺醒之龍,,,,,,,,FALSE,TRUE
Dragonlings,少龍兵,0,少龍兵,,,,,,,,FALSE,TRUE
Drifting Warmongers,漂流戰販,0,漂流戰販,,,,,,,,FALSE,TRUE
Dual Wield Hafted Weapon Cavalry (Buqu),雙斧騎兵（部曲）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hafted Weapon Cavalry (Elite),雙斧騎兵（精銳）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hafted Weapon Cavalry (Militia),雙斧騎兵（義勇）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hafted Weapon Infantry (Buqu),雙斧步兵（部曲）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hafted Weapon Infantry (Elite),雙斧步兵（精銳）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hafted Weapon Infantry (Militia),雙斧步兵（義勇）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hand-Ji Infantry (Buqu),雙戟步兵（部曲）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hand-Ji Infantry (Elite),雙戟步兵（精銳）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hand-Ji Infantry (Militia),雙戟步兵（義勇）,0,,,,,,,,,FALSE,TRUE
Dual Wield Hand-Ji Infantry (Royal Guard),雙戟步兵（禁衛）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Cavalry (Buqu),雙劍騎兵（部曲）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Cavalry (Elite),雙劍騎兵（精銳）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Cavalry (Militia),雙劍騎兵（義勇）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Cavalry (Royal Guard),雙劍騎兵（禁衛）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Infantry (Buqu),雙劍步兵（部曲）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Infantry (Elite),雙劍步兵（精銳）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Infantry (Militia),雙劍步兵（義勇）,0,,,,,,,,,FALSE,TRUE
Dual Wield Sword Infantry (Royal Guard),雙劍步兵（禁衛）,0,,,,,,,,,FALSE,TRUE
Duke or Grand Master,勢力級別達到公,0,勢力級別達到公,,,,,,,,FALSE,TRUE
"Each character in Sun Ce's faction grants him shared expertise points once they reach rank 5. At ranks 9, 12 and 15 they generate one extra point respectively.",孫策勢力中每位人物在達到5級后均會與他分享專長點。在9級、12級和15級時他們分別會產生一個額外的點數。,0,孫策勢力中每位人物在達到5級后均會與他分享專長點。在9級、12級和15級時他們分別會產生一個額外的點數。,,,,,,,,FALSE,TRUE
Earth-shattering Strike,,0,,,,,,,,,FALSE,TRUE
Earthen Rampart,,0,,,,,,,,,FALSE,TRUE
"Echoing the glory of Chu, the great axes these men wield will make short work of their shielded foes.",這些人所揮的大斧是楚國的榮耀，即使是持盾的敵人亦命不久矣。,0,這些人所揮的大斧是楚國的榮耀，即使是持盾的敵人亦命不久矣。,,,,,,,,FALSE,TRUE
"Echoing the nomads they fought for years, these horse archers will do the Xiliang army proud on any battlefield.",這些馬弓手與其他遊牧部落征戰多年，在任何戰場上都是西涼軍的驕傲。,0,這些馬弓手與其他遊牧部落征戰多年，在任何戰場上都是西涼軍的驕傲。,,,,,,,,FALSE,TRUE
Economic and social upheaval casued by the minting of a new coin.,鑄造新幣引起了經濟和社會的動蕩。,0,鑄造新幣引起了經濟和社會的動蕩。,,,,,,,,FALSE,TRUE
Ecstasy,,0,,,,,,,,,FALSE,TRUE
Elemental Vigour,,0,,,,,,,,,FALSE,TRUE
Elephants (Buqu),象兵（部曲）,0,,,,,,,,,FALSE,TRUE
Elephants (Elite),象兵（精銳）,0,,,,,,,,,FALSE,TRUE
Elephants (Militia),象兵（義勇）,0,,,,,,,,,FALSE,TRUE
Elite Crossbowmen,精銳弩兵,0,,,,,,,,,FALSE,TRUE
Elite Heavy Bow Archers,精銳重型弓兵,0,,,,,,,,,FALSE,TRUE
Elite Ji Infantry,精銳戟兵,0,,,,,,,,,FALSE,TRUE
Elite Lancer Cataphracts,精銳長槍鐵甲騎兵,0,,,,,,,,,FALSE,TRUE
Elite Lancer Cavalry,精銳槍騎,0,,,,,,,,,FALSE,TRUE
Elite Long Axemen,精銳長斧兵,0,,,,,,,,,FALSE,TRUE
Elite Long Spearmen,精銳長槍兵,0,,,,,,,,,FALSE,TRUE
Elite Repeating Crossbowmen,精銳連弩兵,0,,,,,,,,,FALSE,TRUE
Elite Spearmen,精銳長槍兵,0,,,,,,,,,FALSE,TRUE
Elite Sword Cavalry,精銳劍騎兵,0,,,,,,,,,FALSE,TRUE
Elite Swordsmen,精銳劍兵,0,,,,,,,,,FALSE,TRUE
Elite Zhanmajian Infantry,精銳斬馬劍兵,0,,,,,,,,,FALSE,TRUE
Elite cavalry guards who have turned their weapons against their former masters to serve the Yellow Turbans.,,0,,,,,,,,,FALSE,TRUE
Emperor of Wu,,0,,,,,,,,,FALSE,TRUE
Emperor of Zhong,,0,,,,,,,,,FALSE,TRUE
Enables: Duelling,可使用：單挑,0,可使用：單挑,,,,,,,,FALSE,TRUE
Enables: Explosive Shot (Trebuchet),可使用：爆裂彈（投石機）,0,可使用：爆裂彈（投石機）,,,,,,,,FALSE,TRUE
Enables: Flaming Shot (Trebuchet),可使用：燃燒彈（投石機）,0,可使用：燃燒彈（投石機）,,,,,,,,FALSE,TRUE
"Enabling the people to nourish their living and mourn their dead, without any feeling against any, is the first step of the rule of virtue.",,0,,,,,,,,,FALSE,TRUE
Encounter white tigers,遭遇虎襲,0,遭遇虎襲,,,,,,,,FALSE,TRUE
Energy of Black Mountain,黑山之能,0,黑山之能,,,,,,,,FALSE,TRUE
Enforcer Troop Archers,捕掾隊弓兵,0,,,,,,,,,FALSE,TRUE
Enforcer Troop Rangers,捕掾隊游擊兵,0,,,,,,,,,FALSE,TRUE
Enforcer Troop Tally,捕掾隊虎符,0,捕掾隊虎符,,,,,,,,FALSE,TRUE
Enlightenment,,0,,,,,,,,,FALSE,TRUE
Escaped death.,,0,,,,,,,,,FALSE,TRUE
"Even as the Han crumbles, embers of its glory remain. These warriors serve the prince of Chenliu, Liu Chong. Clad in gold-lacquered armor, they form a resplendiscent sight on the battlefield, reminding all that the fortunes of the Han have not yet faded while these men stand firm. \\n\\n Gifted with fine armor from their prince, these soldiers expertly wield their halberds in defence of the Han. Advancing on their foe as a disciplined unit, they are a living reminder to the greatness of the Han.",,0,,,,,,,,,FALSE,TRUE
"Even as the Han crumbles, embers of its glory remain. These warriors serve the prince of Chenliu, Liu Chong. Clad in gold-lacquered armor, they form a resplendiscent sight on the battlefield, reminding all that the fortunes of the Han have not yet faded while these men stand firm. \\n\\n These royal guards are a beacon of hope to their allies. Gifted with fine steeds to ride, and clad in the heaviest armour availible from the princely armouries, each man has been trained in a myriad of weapons, from crossbow to the noble Jian sword and shield and is a veteran of many battles.",,0,,,,,,,,,FALSE,TRUE
"Even as the Han crumbles, embers of its glory remain. These warriors serve the prince of Chenliu, Liu Chong. Clad in gold-lacquered armor, they form a resplendiscent sight on the battlefield, reminding all that the fortunes of the Han have not yet faded while these men stand firm.\\n\\n These particular soldiers are armed with crossbows, allowing them to barrage the enemies of the Han relentlessly with volley after volley of armour-piercing bolts. Should the enemy cavalry think to charge, they are in for an unpleasant surprise: these warriors also wield spears and shields and will not hesitate to strike down any horseman who comes too close!",,0,,,,,,,,,FALSE,TRUE
