Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
campaign_payload_ui_details_description_dummy_hv_cao_cao_qingzhoubing,或許可以招攬……,True,Perhaps you can bring them into your fold...,,或許可以招攬……,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_dummy_hv_mission_northern_mission,一個北軍兵團會加入您的勢力。,False,A regiment of the Northern Army will join your faction.,,一個北軍兵團會加入您的勢力。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_historic,趙嫗將遵循歷史自成一派,False,The Lady Trieu will appear according to the flow of history.,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_rumor,趙嫗將現身於一個南方國度,False,The Zhao Yu will appear in a country in the south.,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lu_bu_interpose,呂布介入了袁術與劉備的爭鬥之中，並嘗試促使雙方講和。,True,Lu Bu will interpose in dispute between Yuan Shu and Liu Bei and will lead peace between them.,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_dongbai,人物來投：董白,False,Character Joins: Dong Bai,,人物來投：董白,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_kill_dong_bai,董卓全族已被誅滅。,False,The house of Dong is destroyed.,,董卓全族已被誅滅。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_lu_bu_legacy,呂布之兵將追隨於您。,False,Lu Bu's army follows your faction.,,呂布之兵將追隨於您。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_northern_army_intro,完成任務可以增强您的勢力！,False,Complete missions to bolster your faction!,,完成任務可以增强您的勢力！,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_yuan_shu_legacy,袁術之兵將追隨於您。,False,Yuan Shu's army follows your faction.,,袁術之兵將追隨於您。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_budda_unlock,您現在可以招募：{{tr:hv_unit_warrior_monks}},False,You may now recruit {{tr:hv_unit_warrior_monks}},,,您現在可以招募：{{tr:hv_unit_warrior_monks}},,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_cao_cao_qingzhou,您現在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,True,"You may now recruit {{tr:hv_unit_qingzhou_hand_ji_infantry}}, {{tr:hv_unit_qingzhou_2h_axe_infantry}}, {{tr:hv_unit_qingzhou_raider_cavalry}}.",,您現在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_cap,可招募{{tr:hv_unit_white_tiger_warriors}}數：+1,False,{{tr:hv_unit_white_tiger_warriors}} for recruitment: +1,,,可招募{{tr:hv_unit_white_tiger_warriors}}數：+1,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_unlock,您現在可以招募：{{tr:hv_unit_white_tiger_warriors}},False,You may now recruit {{tr:hv_unit_white_tiger_warriors}},,,您現在可以招募：{{tr:hv_unit_white_tiger_warriors}},,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_tracking,尋覓怪獸……,False,Looking for the monster...,,尋覓怪獸……,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_white_tiger,嚴白虎現可招募{{tr:hv_unit_white_tiger_warriors}}。,True,Yan Baihu may now recruit {{tr:hv_unit_white_tiger_warriors}}.,,嚴白虎現可招募{{tr:hv_unit_white_tiger_warriors}}。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_zhuge_liang_yuanrong,您現在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}}。,True,You may now recruit {{tr:hv_unit_yuan_rong_crossbowmen}}.,,,您現在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}}。,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_danyang_army,您現在可以招募：丹陽單位,False,You may now recruit Danyang units,,,您現在可以招募：丹陽單位,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_education,您的一些官員獲得額外經驗。,False,A few of your officers have gained additional experience.,,您的一些官員獲得額外經驗。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_ironfist_army,您現在可以招募：鐵拳騎兵,False,You may now recruit Ironfist Cavalry,,,您現在可以招募：鐵拳騎兵,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_jingchou_army,您現在可以招募：荊楚單位,False,You may now recruit Jingchu units,,,您現在可以招募：荊楚單位,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_xiliang_army,您現在可以招募：西涼單位,False,You may now recruit Xiliang units,,,您現在可以招募：西涼單位,,,MappedByPattern,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_ytr_resurrection,黃天之下千萬教友將紛紛揭竿而起。,True,Thousands of comrades across China will rise against oppression.,,黃天之下千萬教友將紛紛揭竿而起。,,,,MappedByText,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_guan_xing,人物出生：關興,False,Character born: Guan Xing,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_guan_yinping,人物出生：關嫣,False,Character born: Guan Yinping,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_liu_shan,人物出生：劉禪,False,Character born: Liu Shan,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_zhang_bao,人物出生：張苞,False,Character born: Zhang Bao,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_zhang_xingcai,人物出生：張氏,False,Character born: Zhang Xueer,,,,,,Mtu,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_appointed_zhenjunjiangjun,加封趙雲爲虎威將軍,True,"Zhao Yun has been appointed ""Tiger General""",,,,,,Procrastinator,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_get_blue_blade,趙雲在戰場上奪得了一把泛着青光的短劍，看靶上有金嵌「青釭」二字，方知是寶劍也,True,"While fighting against countless foes on the battlefield, Zhao Yun acquires a sword that glows blue and has a sharp edge.",,,,,,Procrastinator,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_get_new_armour,解鎖虎威將軍的護甲,True,"New armor has been awarded. From now on, armor can be replaced.",,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
campaign_post_battle_captive_options_description_enslavehv_campaign_group_captive_option_recruit_zhang_yan,敵軍許多士兵會欣然加入我軍，拒絕者則當斬首示眾。此舉能補充我軍兵力，然而可能影響與敵方勢力的關係。,False,"Many of the enemy troops would gladly join our forces; those who refuse will be put to the sword. This will replenish our troops, but may impact our relations with the enemy faction.",,,,敵軍許多士兵會欣然加入我軍，拒絕者則當斬首示眾。此舉能補充我軍兵力，然而可能影響與敵方勢力的關係。,,Vanilla,hv_TEXT_pooled_resource.loc.tsv
campaign_post_battle_captive_options_onscreen_name_enslavehv_campaign_group_captive_option_recruit_zhang_yan,招募,False,Recruit,,,,招募,,Vanilla,hv_TEXT_pooled_resource.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesFIRST,派文官前去,True,Send civil officials,,派文官前去,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesSECOND,派武官前去,True,Send military officers,,派武官前去,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesTHIRD,不予理會,True,Ignore,,,,不予理會,,Vanilla,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetFIRST,出席,True,Attend,,出席,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetSECOND,缺席,True,Absent,,缺席,,,,MappedByText,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_dong_li_guo_rebellion_dilemmaFIRST,拒不交人,False,Refuse their demands,,拒不交人,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_dong_li_guo_rebellion_dilemmaSECOND,交出王允,False,Send Wang Yun to them,,交出王允,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_xun_yu_empty_lunchpail_dilemmaFIRST,不计前嫌,False,Forgive him,,不计前嫌,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_xun_yu_empty_lunchpail_dilemmaSECOND,送他一個空食盒,False,"Send The ""Gift""",,送他一個空食盒,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcFIRST,派特使將她贖回,True,Purchase Her Freedom,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcSECOND,不可濫用公款！,True,Reject Paying the Ransom,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcFIRST,支持王允,True,Support Wang Yun's Order,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcSECOND,阻勸王允,True,Dissuade Wang Yun,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1FIRST,令關嫣修復書櫥,False,Directing Guan Yinping to fix herself,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1SECOND,與關嫣一同修復書櫥,False,Fixing together and telling her about the fault,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1FIRST,大聲斥罵,False,Be Angry,,,,,,Procrastinator,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1SECOND,冷靜應待,False,Be Reasonable,,,,,,Mtu,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaFIRST,舉辦祭天大典,True,Hold the Ceremony to Heaven,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaSECOND,不過是個夢罷了,True,Just a Dream,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbFIRST,設下宴席,True,Call For The Feast,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbSECOND,隨他們去吧,True,Let Them Fight,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylFIRST,遵從天意,True,Follow Heaven’s Will,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylSECOND,拒絕呂布的提議,True, Reject Lü Bu’s Proposal,,,,,,Mtu,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcFIRST,接納簡雍,True,Accept Jian Yong,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcSECOND,拒絕他,True,Decline His Offer,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcFIRST,交付贖金,True,Pay the Chanyu's Price,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcSECOND,置之不理,True,Ignore the Barbarian's Demands,,,,,,Mtu,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaFIRST,將大喬納入後宮,True,Make Da Qiao a Concubine,,,,,,Procrastinator,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaSECOND,不能讓美色誤了大事,True,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaFIRST,將貂蟬納入後宮,True,Make Diaochan a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaSECOND,不能讓美色誤了大事,True,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaFIRST,將何皇后納入後宮,True,Make Empress He a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaSECOND,不能讓美色誤了大事,True,Send Her Away,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaFIRST,將關嫣納入後宮,False,Make Guan Yinping a Concubine,,,,,,Mtu,[04]__MTU_events___Concubine.loc.tsv
