Key,Text,Tooltip,Short key,All,Override by key,Mapped by text,Old,Vanilla,Exact,Eng-short,File
building_chains_chain_tooltip_hv_subtown_ytr,Yellow Turban Cult,FALSE,building_chains_chain_tooltip_hv_subtown,黄巾教派,,黄巾教派,,,,,hv_TEXT_building.loc
building_chains_encyclopedia_name_hv_subtown_ytr,Yellow Turban Cult,FALSE,building_chains_encyclopedia_name_hv_subtown,黄巾教派,,黄巾教派,,,,,hv_TEXT_building.loc
building_chains_override_description_hv_subtown_ytr,At the beginning of a new journey all must learn the new way.,FALSE,building_chains_override_description_hv_subtown,要开始一段新的征途，人们需要先熟悉路径。,,,要开始一段新的征途，人们需要先熟悉路径。,要开始一段新的征途，人们需要先熟悉路径。,,,hv_TEXT_building.loc
building_description_texts_long_description_hv_subtown_yellow_turban_synad_01,long_description,FALSE,building_description_texts_long_description_hv_subtown_yellow_turban_synad,长描述,,长描述,,,,,hv_TEXT_building.loc
building_description_texts_long_description_hv_subtown_yellow_turban_synad_02,long_description,FALSE,building_description_texts_long_description_hv_subtown_yellow_turban_synad,长描述,,长描述,,,,,hv_TEXT_building.loc
building_description_texts_long_description_hv_subtown_yellow_turban_synad_03,long_description,FALSE,building_description_texts_long_description_hv_subtown_yellow_turban_synad,长描述,,长描述,,,,,hv_TEXT_building.loc
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_01,short_description,FALSE,building_short_description_texts_short_description_hv_subtown_yellow_turban_synad,短描述,,短描述,,,,,hv_TEXT_building.loc
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_02,short_description,FALSE,building_short_description_texts_short_description_hv_subtown_yellow_turban_synad,短描述,,短描述,,,,,hv_TEXT_building.loc
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_03,short_description,FALSE,building_short_description_texts_short_description_hv_subtown_yellow_turban_synad,短描述,,短描述,,,,,hv_TEXT_building.loc
custom_battle_loadouts_name_3k_main_custom_battle_loadout_test,DEBUG GUY,FALSE,custom_battle_loadouts_name_3k_main_custom_battle_loadout,校尉,,校尉,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_liu_bei_01,Liu Bei,FALSE,custom_battle_loadouts_name_hv_cb_loadout_liu_bei,同窗玄德,,,同窗玄德,同窗玄德,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_liu_bei_02,King of Shu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_liu_bei,昭烈帝,,,昭烈帝,昭烈帝,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zheng_jiang_01,Zheng Jiang,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zheng_jiang,郑姜,,,郑姜,郑姜,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zheng_jiang_02,Bandit Queen,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zheng_jiang,魁首,,,魁首,魁首,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_he_yi_01,He Yi,FALSE,custom_battle_loadouts_name_hv_cb_loadout_he_yi,何仪,,,何仪,何仪,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_he_yi_02,The Yellow Warlord,FALSE,custom_battle_loadouts_name_hv_cb_loadout_he_yi,黄巾军将领,,黄巾军将领,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhuge_liang_01,Zhuge Liang,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhuge_liang,诸葛亮,,,诸葛亮,诸葛亮,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_guan_yu_01,Guan Yu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_guan_yu,关羽,,,关羽,关羽,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhang_fei_01,Zhang Fei,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhang_fei,张飞,,,张飞,张飞,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhao_yun_01,Zhao Yun,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhao_yun,赵云,,,赵云,赵云,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_cao_cao_01,Cao Cao,FALSE,custom_battle_loadouts_name_hv_cb_loadout_cao_cao,曹操,,,曹操,曹操,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_cao_cao_02,King of Wei,FALSE,custom_battle_loadouts_name_hv_cb_loadout_cao_cao,魏武帝,,,魏武帝,魏武帝,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_lu_zheng_01,Lu Zheng,FALSE,custom_battle_loadouts_name_hv_cb_loadout_lu_zheng,陆政,,陆政,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhang_yan_01,Zhang Yan,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhang_yan,张燕,,,张燕,张燕,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhang_yan_02,King of the Black Mountain,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhang_yan,黑山王,,,黑山王,黑山王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_yan_baihu_01,Yan Baihu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_yan_baihu,严白虎,,,严白虎,严白虎,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_yan_baihu_02,The White Tiger,FALSE,custom_battle_loadouts_name_hv_cb_loadout_yan_baihu,东吴德王,,,东吴德王,东吴德王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_yan_yu_01,Yan Yu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_yan_yu,严舆,,,严舆,严舆,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_qu_gong_01,Qu Gong,FALSE,custom_battle_loadouts_name_hv_cb_loadout_qu_gong,瞿恭,,瞿恭,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_sun_ce_01,Sun Ce,FALSE,custom_battle_loadouts_name_hv_cb_loadout_sun_ce,孙策,,,孙策,孙策,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_sun_ce_02,Little Conqueror,FALSE,custom_battle_loadouts_name_hv_cb_loadout_sun_ce,小霸王,,,小霸王,小霸王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_lu_bu_01,Lu Bu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_lu_bu,吕布,,吕布,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_lu_bu_02,Warrior Without Equal,FALSE,custom_battle_loadouts_name_hv_cb_loadout_lu_bu,无双猛士,,无双猛士,无双飞将,无双飞将,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_dong_zhuo_01,Dong Zhuo,FALSE,custom_battle_loadouts_name_hv_cb_loadout_dong_zhuo,董卓,,,董卓,董卓,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_dong_zhuo_02,Tyrant,FALSE,custom_battle_loadouts_name_hv_cb_loadout_dong_zhuo,暴君,,,暴君,暴君,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_gan_ning_01,Gan Ning,FALSE,custom_battle_loadouts_name_hv_cb_loadout_gan_ning,甘宁,,,甘宁,甘宁,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_duosi_01,King Duosi,FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_duosi,朵思大王,,,朵思大王,朵思大王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_duosi_02,King Duosi [[img:unit_elephant]][[/img]],FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_duosi,朵思大王[[img:unit_elephant]][[/img]],,朵思大王[[img:unit_elephant]][[/img]],,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_meng_huo_01,King Meng Huo,FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_meng_huo,孟获大王,,,孟获大王,孟获大王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_meng_huo_02,King Meng Huo [[img:unit_elephant]][[/img]],FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_meng_huo,孟获大王[[img:unit_elephant]][[/img]],,孟获大王[[img:unit_elephant]][[/img]],,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_mulu_01,King Mulu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_mulu,木鹿大王,,,木鹿大王,木鹿大王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_mulu_02,King Mulu [[img:unit_elephant]][[/img]],FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_mulu,木鹿大王[[img:unit_elephant]][[/img]],,木鹿大王[[img:unit_elephant]][[/img]],,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_shamoke_01,King Shamoke,FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_shamoke,沙摩柯大王,,,沙摩柯大王,沙摩柯大王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_shamoke_02,King Shamoke [[img:unit_elephant]][[/img]],FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_shamoke,沙摩柯大王[[img:unit_elephant]][[/img]],,沙摩柯大王[[img:unit_elephant]][[/img]],,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_wutugu_01,King Wutugu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_wutugu,兀突骨大王,,,兀突骨大王,兀突骨大王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_king_wutugu_02,King Wutugu [[img:unit_elephant]][[/img]],FALSE,custom_battle_loadouts_name_hv_cb_loadout_king_wutugu,兀突骨大王[[img:unit_elephant]][[/img]],,兀突骨大王[[img:unit_elephant]][[/img]],,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_lady_zhurong_01,Lady Zhurong,FALSE,custom_battle_loadouts_name_hv_cb_loadout_lady_zhurong,祝融夫人,,,祝融夫人,祝融夫人,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_lady_zhurong_02,Lady Zhurong [[img:unit_elephant]][[/img]],FALSE,custom_battle_loadouts_name_hv_cb_loadout_lady_zhurong,祝融夫人[[img:unit_elephant]][[/img]],,祝融夫人[[img:unit_elephant]][[/img]],,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_sima_yi_01,Sima Yi,FALSE,custom_battle_loadouts_name_hv_cb_loadout_sima_yi,司马仲达,,,司马仲达,司马仲达,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_tao_qian_01,Tao Qian,FALSE,custom_battle_loadouts_name_hv_cb_loadout_tao_qian,陶谦,,,陶谦,陶谦,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_tao_qian_02,Governor,FALSE,custom_battle_loadouts_name_hv_cb_loadout_tao_qian,州牧,,,州牧,州牧,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_guo_jia_01,Guo Jia,FALSE,custom_battle_loadouts_name_hv_cb_loadout_guo_jia,郭嘉,,,郭嘉,郭嘉,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_jia_xu_01,Jia Xu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_jia_xu,贾诩,,,贾诩,贾诩,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_li_ru_01,Li Ru,FALSE,custom_battle_loadouts_name_hv_cb_loadout_li_ru,李儒,,,李儒,李儒,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_liu_chong_01,Liu Chong,FALSE,custom_battle_loadouts_name_hv_cb_loadout_liu_chong,刘宠,,,刘宠,刘宠,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_liu_chong_02,King of Chen,FALSE,custom_battle_loadouts_name_hv_cb_loadout_liu_chong,陈王,,,陈王,陈王,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_xun_you_01,Xun You,FALSE,custom_battle_loadouts_name_hv_cb_loadout_xun_you,荀攸,,,荀攸,荀攸,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_xun_yu_01,Xun Yu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_xun_yu,荀彧,,,荀彧,荀彧,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhou_yu_01,Zhou Yu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhou_yu,英杰周瑜,,,英杰周瑜,英杰周瑜,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_gong_du_01,Gong Du,FALSE,custom_battle_loadouts_name_hv_cb_loadout_gong_du,龚都,,,龚都,龚都,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_gong_du_02,The Yellow Warlord,FALSE,custom_battle_loadouts_name_hv_cb_loadout_gong_du,黄巾军将领,,黄巾军将领,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_he_man_01,He Man,FALSE,custom_battle_loadouts_name_hv_cb_loadout_he_man,何曼,,,何曼,何曼,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_huang_shao_01,Huang Shao,FALSE,custom_battle_loadouts_name_hv_cb_loadout_huang_shao,黄邵,,,黄邵,黄邵,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_huang_shao_02,The Yellow Warlord,FALSE,custom_battle_loadouts_name_hv_cb_loadout_huang_shao,黄巾军将领,,黄巾军将领,,,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_pei_yuanshao_01,Pei Yuanshao,FALSE,custom_battle_loadouts_name_hv_cb_loadout_pei_yuanshao,裴元绍,,,裴元绍,裴元绍,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_zhang_kai_01,Zhang Kai,FALSE,custom_battle_loadouts_name_hv_cb_loadout_zhang_kai,张闿,,,张闿,张闿,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_cheng_pu_01,Cheng Pu,FALSE,custom_battle_loadouts_name_hv_cb_loadout_cheng_pu,程普,,,程普,程普,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_han_sui_01,Han Sui,FALSE,custom_battle_loadouts_name_hv_cb_loadout_han_sui,韩遂,,,韩遂,韩遂,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_han_sui_02,Warlord,FALSE,custom_battle_loadouts_name_hv_cb_loadout_han_sui,诸侯,,诸侯,白虎,白虎,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_huang_zhong_01,Huang Zhong,FALSE,custom_battle_loadouts_name_hv_cb_loadout_huang_zhong,黄忠,,,黄忠,黄忠,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_sun_jian_01,Sun Jian,FALSE,custom_battle_loadouts_name_hv_cb_loadout_sun_jian,孙坚,,,孙坚,孙坚,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_sun_jian_02,Tiger of Jiangdong,FALSE,custom_battle_loadouts_name_hv_cb_loadout_sun_jian,江东之虎,,江东之虎,江东之虎,江东之虎,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_taishi_ci_01,Taishi Ci,FALSE,custom_battle_loadouts_name_hv_cb_loadout_taishi_ci,太史慈,,,太史慈,太史慈,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_xu_huang_01,Xu Huang,FALSE,custom_battle_loadouts_name_hv_cb_loadout_xu_huang,徐晃,,,徐晃,徐晃,,,hv_TEXT_cb_loadout.loc
custom_battle_loadouts_name_hv_cb_loadout_yue_jin_01,Yue Jin,FALSE,custom_battle_loadouts_name_hv_cb_loadout_yue_jin,乐进,,,乐进,乐进,,,hv_TEXT_cb_loadout.loc
