Short Key,Key,Text,Tooltip,File
,custom_battle_loadouts_name_hv_cb_loadout_yuan_shu_02,Emperor of Zhong,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_gao_shun_01,Gao Shun,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_gongsun_zan_01,Gongsun Zan,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_gongsun_zan_02,Warlord,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_lady_sun_01,Sun Ren,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_ma_chao_01,Ma Chao,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_ma_teng_01,Ma Teng,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_ma_teng_02,Warlord,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_xiahou_yuan_01,Xiahou Yuan,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_zhou_tai_01,Zhou Tai,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_ma_lanli_01,Hua Lanli,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_dong_min_01,Dong Min,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_zhang_xun_01,Zhang Xun,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_luo_jun_01,Luo Jun,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_zhang_liao_01,Zhang Liao,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_yuan_shang_01,Yuan Shang,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_yuan_tan_01,Yuan Tan,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_yan_liang_01,Yan Liang,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_wen_chou_01,Wen Chou,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_zhang_he_01,Zhang He,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_chunyu_qiong_01,Chunyu Qiong,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,custom_battle_loadouts_name_hv_cb_loadout_shen_pei_01,Shen Pei,FALSE,text/_hvo/hv_TEXT_cb_loadout.loc
,ceo_nodes_title_3k_mtu_ancillary_lady_bian_huilans_armour_unique,Lady Liu’s Embroidered Garment,TRUE,text/_hvo/hv_TEXT_ceo_armour.loc
,ceo_nodes_description_3k_mtu_ancillary_lady_bian_huilans_armour_unique,"The perfect weight and fit, tailored for this warrior of class and distinction.",TRUE,text/_hvo/hv_TEXT_ceo_armour.loc
,land_units_onscreen_name_3k_mtu_hero_earth_lady_bian_huilan,Lady Liu,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_bian_huilan_01,Devoted Mother,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_description_3k_mtu_ceo_node_career_historical_lady_bian_huilan_01,"Her elegance, determination, and beauty made her coveted by all the heroes of the age.",TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_hv_ceo_node_career_historical_cao_zhi_01,Favored Son,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_description_hv_ceo_node_career_historical_cao_zhi_01,"he has excellent talent and intelligence, so there is nothing to be hated.",TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_hv_ceo_node_career_historical_jiang_qin_01,Bandit Slayer,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_description_hv_ceo_node_career_historical_jiang_qin_01,He was also a bandit once.,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_hv_ceo_node_career_historical_yuan_yao_01,Scion,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_description_hv_ceo_node_career_historical_yuan_yao_01,He was loved by everyone.,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_yue_armour_unique,Gao Gan's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_yong_armour_unique,Guo Si's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_ying_armour_unique,Cao Zhi's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_wei_armour_unique,Jiang Qin's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_lun_armour_unique,Yuan Yao's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_liang_armour_unique,Zhang Lu's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_jiong_armour_unique,Zhang Bang's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_ep_ancillary_sima_ai_armour_unique,Cao Ang's Armour,TRUE,text/_hvo/hv_TEXT_ceo_career.loc
,ceo_nodes_title_hv_ancillary_weapon_khanda,Khanda,TRUE,text/_hvo/hv_TEXT_ceo_weapon.loc
,ceo_nodes_description_hv_ancillary_weapon_khanda,A mysterious sword from the West. ,TRUE,text/_hvo/hv_TEXT_ceo_weapon.loc
,effects_description_hv_effect_replenishment_royal_guards,[[b]]%+n%[[/b]] replenishment for Royal Guard units,FALSE,text/_hvo/hv_TEXT_effect_faction.loc
,effects_description_hv_effect_replenishment_northern_army,[[b]]%+n%[[/b]] replenishment for the Northern Army units,FALSE,text/_hvo/hv_TEXT_effect_faction.loc
,effect_bundles_localised_description_hv_effect_bundle_empress_he_replenishment_penalty,Unstable Han dynasty,FALSE,text/_hvo/hv_TEXT_effect_faction.loc
,campaign_localised_strings_string_military_force_morale_effect_bonus_value_animosity,Congestion,FALSE,text/_hvo/hv_TEXT_effect_faction.loc
,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_militia,[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_buqu,[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_elite,[[col:scope_description]](when this character's rank is 7 or higher)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_royal_guards,[[col:scope_description]](when this character's rank is 11 or higher)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_hv_effect_scope_character_to_faction_leader,[[col:scope_description]](faction leader)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_enemy_regionwide,[[col:scope_description]](enemies in local {{tr:map_region}})[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_character_to_force_own_when_commanding,[[col:scope_description]](own army when commanding)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_own_forcewide_when_commanding,[[col:scope_description]](own army when commanding)[[/col]],TRUE,text/_hvo/hv_TEXT_effect_scope.loc
,campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,[[col:scope_description]](adjacent all {{tr:map_regions}})[[/col]],TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_liu_bei_unity,[[b]]%+n[[/b]] unity,TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_dummy_immigrant_subtown,[[i]]Interethnic Relations[[/i]],TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_dummy_ethnic_penalty_chance,Other ethnic groups influence,TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_dummy_scattered_immigrants,This {{tr:map_region}} is occupied by scattered barbarians. Develop this settlement to start exploiting its resources.,TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_dummy_garrison_sun_jian,[[i]]Support garrison and army[[/i]],TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_dummy_garrison,[[i]]Support garrison and army[[/i]],TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_replenishment_danyang,[[b]]%+n%[[/b]] replenishment for Danyang units,TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_province_mercenary_access,Provides [[b]]Danyang Troop Captain[[/b]] recruitment charges,TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_building_effect_dummy_education,"Every spring, characters gain additional experience.",TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_effect_unit_upkeep_local_noble_units,[[b]]%+n%[[/b]] upkeep for House Servant and Local Noble units,TRUE,text/_hvo/hv_TEXT_effects_building.loc
,effects_description_hv_effect_xian_chen_ying_damange_resistance,[[b]]%+n%[[/b]] damage resistance for {{tr:hv_unit_xian_chen_ying}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_xian_chen_ying_charge_bonus,[[b]]%+n[[/b]] charge bonus for {{tr:hv_unit_xian_chen_ying}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_xian_chen_ying_upkeep,[[b]]%+n%[[/b]] upkeep for {{tr:hv_unit_xian_chen_ying}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_mercenary_pool_recruitment_cost_mod,[[b]]%+n%[[/b]] recruitment cost for captain retinues,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_mercenary_pool_upkeep_mod,[[b]]%+n%[[/b]] upkeep cost for captain retinues,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dan_yang_upkeep,[[b]]%+n%[[/b]] upkeep for Danyang units,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dan_yang_charge_bonus,[[b]]%+n[[/b]] charge bonus for Danyang units,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_danyang_01,Unlocks unit: {{tr:hv_unit_dan_yang_spearmen}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_danyang_02,Unlocks unit: {{tr:hv_unit_dan_yang_archers}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_danyang_03,Unlocks unit: {{tr:hv_unit_dan_yang_infantry}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_white_horse_fellows,Unlocks unit: {{tr:hv_unit_white_horse_fellows}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_yuan_01,Unlocks unit: {{tr:hv_unit_yuan_sword_infantry}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_yuan_02,Unlocks unit: {{tr:hv_unit_yuan_ji_guards}},TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_sogd,"Unlocks unit: {{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_officer_penalty_alarm,"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_danyang_officer,Danyang Troops Officer,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_danyang_officer,The officer in charge of Danyang units.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_yuan_officer,House Yuan's Officer,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_yuan_officer,The officer in charge of house Yuan units.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_white_horse_fellows_officer,White Horse Fellows Officer,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_white_horse_fellows_officer,The officer in charge of White Horse units.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_sogd_officer,Sogdian Officer,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_sogd_officer,The officer in charge of Sogdian mercenary units.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_white_horse_fellows_remove_penalty,"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_yuan_remove_penalty,"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_unlock_sogd_remove_penalty,"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_accessory_warning,"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_officer_warning,"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_accessory_tradable,This authorisation tally is tradeable in diplomacy!,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_xiliang_army_unlock,Unlocks Xiliang Army units [[col:scope_description]](own retinue)[[/col]],TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_northern_army_unlock,Unlocks Northern Army units [[col:scope_description]](own retinue)[[/col]],TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_jingchou_unlock,Unlocks Jingchu units [[col:scope_description]](own retinue)[[/col]],TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_danyang_unlock,Unlocks Danyang units [[col:scope_description]](own retinue)[[/col]],TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_sogd_unlock,Unlocks Sogd units [[col:scope_description]](own retinue)[[/col]],TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_accessory_danyang_military_talisman,Danyang Troop Tally,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_accessory_danyang_military_talisman,Proof that the bearer has the authority to command Danyang troops.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_follower_sogd_army_captain,Sogdian Officer,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_follower_sogd_army_captain,The officer in charge of Sogdian mercenary units.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_accessory_jingchou_military_talisman,Jingchu Troop Tally,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_accessory_jingchou_military_talisman,Proof that the bearer has the authority to command Jingchu troops.,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_follower_xiliang_army_captain,Colonel of the Xiliang Army,TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_follower_xiliang_army_captain,"The Xiliang Army is yours to command! Each colonel is loyal to whom they have been assigned, vowing never to leave their side!",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_lu_bu_legacy_unlock,Unlocks Enforcer units [[col:scope_description]](own retinue)[[/col]],TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_yuan_shu_legacy_unlock,"Unlocks Hidden Sankes, Rapid Tigers [[col:scope_description]](own retinue)[[/col]]",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_accessory_yuan_shu_legacy_military_talisman,Hidden Snakes and Rapid Tigers Tally,FALSE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_accessory_yuan_shu_legacy_military_talisman,Proof that the bearer has the authority to command Hidden Snakes and Rapid Tigers.,FALSE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_title_hv_ancillary_accessory_lu_bu_legacy_military_talisman,Enforcer Troop Tally,FALSE,text/_hvo/hv_TEXT_effects_ceo.loc
,ceo_nodes_description_hv_ancillary_accessory_lu_bu_legacy_military_talisman,Proof that the bearer has the authority to command Enforcer troops.,FALSE,text/_hvo/hv_TEXT_effects_ceo.loc
,effects_description_hv_effect_dummy_burning_mace,"Once equipped, this item can't be unequipped",TRUE,text/_hvo/hv_TEXT_effects_ceo.loc
,effect_bundles_localised_title_hv_script_effect_bundle_white_tiger_cap,Training White Tigers,FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effect_bundles_localised_title_hv_script_effect_bundle_yuan_shu_legacy,The Legacy of Yuan Shu,FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effect_bundles_localised_title_hv_script_effect_bundle_lu_bu_legacy,The Legacy of Lu Bu,FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effect_bundles_localised_description_hv_script_effect_bundle_white_tiger_cap,Powerful white tigers are with us. ,TRUE,text/_hvo/hv_TEXT_effects_events.loc
,effect_bundles_localised_description_hv_script_effect_bundle_yuan_shu_legacy,Remnants of Yuan Shu's faction have joined us. ,TRUE,text/_hvo/hv_TEXT_effects_events.loc
,effect_bundles_localised_description_hv_script_effect_bundle_lu_bu_legacy,Remnants of Lu Bu's faction have joined us. ,TRUE,text/_hvo/hv_TEXT_effects_events.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effects_description_hv_dummy_effect_white_tiger_warriors_unlock,Unlocks unit for Yan Baihu: {{tr:hv_unit_white_tiger_warriors}},FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effects_description_hv_dummy_effect_hidden_snakes_unlock,Unlocks unit: {{tr:hv_unit_hidden_snakes}},FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effects_description_hv_dummy_effect_rapid_tigers_unlock,Unlocks unit: {{tr:hv_unit_rapid_tigers}},FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effects_description_hv_dummy_effect_enforcer_archers_unlock,Unlocks unit: {{tr:hv_unit_xiliang_elite_enforcers}},FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effects_description_hv_dummy_effect_enforcer_mounted_archers_unlock,Unlocks unit: {{tr:hv_unit_enforcer_archer_cavalry}},FALSE,text/_hvo/hv_TEXT_effects_events.loc
,effects_description_hv_effect_dummy_ma_teng_pooled_resource_recurring_cost,[[b]]%+n[[/b]] horse breeding per turn,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_replenishment_cavalry,[[b]]%+n%[[/b]] replenishment for cavalry units,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_mass_cavalry,[[b]]%+n%[[/b]] mass for cavalry units,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_pooled_resource_ma_teng_decay_rate_1,%-n horse breeding decay,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_ma_teng_cavalry_unique_ability,Unlocks a special ability for cavalry units,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_pooled_resource_ma_teng_buildings,[[b]]%+n[[/b]] horse breeding,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_pooled_resource_zhang_yan_from_battles,[[b]]%+n[[/b]] black mountain,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_pooled_resource_zhang_yan_decay_rate_1,%-n black mountain decay,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
,effects_description_hv_effect_black_mountain_upkeep,[[b]]%+n%[[/b]] upkeep for black mountain bandit units,TRUE,text/_hvo/hv_TEXT_effects_pooled_resource.loc
