Key,Short Key,Text,Tooltip,,,
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_10,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 皇城,TRUE,,,
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_09,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 大型都邑,TRUE,,,
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_02,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 中型鎮,TRUE,,,
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_01,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 小型鎮,TRUE,,,
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_00,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 荒廢,TRUE,,,
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_city_water_03,,[[img:ui/skins/default/3k_main_character_details_attribute_cunning.png]][[/img]] 大型鎮,TRUE,,,
building_chains_chain_tooltip_hv_city_fire,,城鎮行政,TRUE,,,
building_superchains_description_hv_city_fire,,一個郡的行政事務由該郡的郡治統轄。,TRUE,,,
building_chains_chain_tooltip_hv_city_earth,,城鎮行政,TRUE,,,
building_superchains_description_hv_city_earth,,一個郡的行政事務由該郡的郡治統轄。,TRUE,,,
building_chains_chain_tooltip_hv_city_wood,,城鎮行政,TRUE,,,
building_superchains_description_hv_city_wood,,一個郡的行政事務由該郡的郡治統轄。,TRUE,,,
building_chains_chain_tooltip_hv_city_metal,,城鎮行政,TRUE,,,
building_superchains_description_hv_city_metal,,一個郡的行政事務由該郡的郡治統轄。,TRUE,,,
building_chains_chain_tooltip_hv_city_water,,城鎮行政,TRUE,,,
building_superchains_description_hv_city_water,,一個郡的行政事務由該郡的郡治統轄。,TRUE,,,
building_culture_variants_name_hv_city_fire_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,TRUE,,,
building_culture_variants_name_hv_city_fire_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,TRUE,,,
building_culture_variants_name_hv_city_fire_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,TRUE,,,
building_culture_variants_name_hv_city_fire_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,TRUE,,,
building_culture_variants_name_hv_city_earth_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,TRUE,,,
building_culture_variants_name_hv_city_earth_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,TRUE,,,
building_culture_variants_name_hv_city_earth_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,TRUE,,,
building_culture_variants_name_hv_city_earth_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,TRUE,,,
building_culture_variants_name_hv_city_wood_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,TRUE,,,
building_culture_variants_name_hv_city_wood_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,TRUE,,,
building_culture_variants_name_hv_city_wood_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,TRUE,,,
building_culture_variants_name_hv_city_wood_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,TRUE,,,
building_culture_variants_name_hv_city_metal_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,TRUE,,,
building_culture_variants_name_hv_city_metal_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,TRUE,,,
building_culture_variants_name_hv_city_metal_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,TRUE,,,
building_culture_variants_name_hv_city_metal_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,TRUE,,,
building_culture_variants_name_hv_city_water_103k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政皇城,TRUE,,,
building_culture_variants_name_hv_city_water_083k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政中型都邑,TRUE,,,
building_culture_variants_name_hv_city_water_093k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政大型都邑,TRUE,,,
building_culture_variants_name_hv_city_water_073k_dlc05_subculture_bandits,,[[img:ui/skins/default/3k_main_character_details_attribute_instinct.png]][[/img]] 廢政小型都邑,TRUE,,,
campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,,[[col:scope_description]]（相鄰各{{tr:map_regions}}）[[/col]],TRUE,,,
effects_description_hv_building_effect_city_fire_1,,建造時間（軍事）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_city_earth_1,,建造時間（城鎮行政）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_city_wood_1,,建造時間（農業）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_city_metal_1,,建造時間（作坊）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_city_water_1,,建造時間（文教與市場）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_city_fire_2,,建造花費（軍事）[[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_building_effect_city_earth_2,,建造花費（城鎮行政）[[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_building_effect_city_wood_2,,建造花費（農業）[[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_building_effect_city_metal_2,,建造花費（作坊）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_city_water_2,,建造花費（文教與市場）[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_liu_bei_unity,,團結度[[b]]%+n[[/b]],TRUE,,,
effects_description_hv_building_effect_dummy_immigrant_subtown,,[[i]]多民族關係[[/i]],TRUE,,,
effects_description_hv_building_effect_dummy_ethnic_penalty_chance,,異民族影響,TRUE,,,
effects_description_hv_building_effect_dummy_scattered_immigrants,,{{tr:map_region}}正被散佈的異民所盤據。改善此情況請著手開發此地資源。,TRUE,,,
effects_description_hv_building_effect_dummy_garrison_sun_jian,,[[i]]支援駐軍與部隊[[/i]],TRUE,,,
effects_description_hv_building_effect_dummy_garrison,,[[i]]支援駐軍與部隊[[/i]],TRUE,,,
ceo_nodes_title_hv_ceo_node_career_house_of_yuan_earth,,袁氏家族的主要成員之一,TRUE,,,
ceo_nodes_description_hv_ceo_node_career_house_of_yuan_earth,,袁氏家族擁有豐厚財力及人力。,TRUE,,,
ceo_nodes_title_hv_ceo_node_career_house_of_yuan_metal,,袁氏家族的主要成員之一,TRUE,,,
ceo_nodes_description_hv_ceo_node_career_house_of_yuan_metal,,袁氏家族擁有豐厚財力及人力。,TRUE,,,
ceo_nodes_title_hv_ceo_node_career_liu_bei_dlc05,,美德典範,TRUE,,,
ceo_nodes_description_hv_ceo_node_career_liu_bei_dlc05,,雖是布衣出身，但劉備實乃皇室後裔。,TRUE,,,
ceo_nodes_title_hv_ceo_node_career_cao_bao,,丹陽老將,TRUE,,,
ceo_nodes_description_hv_ceo_node_career_cao_bao,,曹豹出身丹陽，並引領鄉民作戰。,TRUE,,,
ceo_nodes_title_hv_ceo_node_career_tao_brothers_metal,,陶謙之子,TRUE,,,
ceo_nodes_description_hv_ceo_node_career_tao_brothers_metal,,儘管志向不如其父，但仍能從族人間取得援助。,TRUE,,,
ceo_nodes_title_hv_ceo_node_career_tao_brothers_wood,,陶謙之子,TRUE,,,
ceo_nodes_description_hv_ceo_node_career_tao_brothers_wood,,儘管志向不如其父，但仍能從族人間取得援助。,TRUE,,,
effects_description_3k_main_faction_trait_liu_bei_free_militia,,農民兵、民兵和流民單位的維持費 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_xian_chen_ying_damange_resistance,,陷陣營的傷害抵抗力  [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_xian_chen_ying_charge_bonus,,陷陣營的衝鋒加成 [[b]]%+n[[/b]],TRUE,,,
effects_description_hv_effect_xian_chen_ying_upkeep,,陷陣營的維持費 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_mercenary_pool_recruitment_cost_mod,,校尉部曲的招募費用 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_mercenary_pool_upkeep_mod,,校尉部曲維持費 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_jing_local_recruitment_cost_mod,,荊州豪族單位的招募費用 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_jing_local_upkeep_mod,,荊州豪族單位維持費 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_dan_yang_upkeep,,丹陽兵單位維持費 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_dan_yang_charge_bonus,,丹陽兵的衝鋒加成 [[b]]%+n[[/b]],TRUE,,,
campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t1,,[[col:scope_description]]（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],TRUE,,,
campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t2,,[[col:scope_description]]( 勢力等級 2 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],TRUE,,,
campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t3,,[[col:scope_description]]( 勢力等級 3 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],TRUE,,,
campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t4,,[[col:scope_description]]( 勢力等級 4 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],TRUE,,,
campaign_effect_scopes_localised_text_hv_scope_character_unlock_units_t5,,[[col:scope_description]]( 勢力等級 5 或更高 )\\n（僅限此人物為丞相、繼承人或勢力領袖時）[[/col]],TRUE,,,
effects_description_hv_effect_dummy_unlock_guo_jia_1,,解除單位鎖定：火箭弩兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_huang_gai_1,,解除單位鎖定：斧兵團,TRUE,,,
effects_description_hv_effect_dummy_unlock_huangfu_song_1,,解除單位鎖定：護土槍兵、護土弓兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_jia_xu_1,,解除單位鎖定：匿蹤突襲兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_lu_zhi_1,,解除單位鎖定：浪世匠人、護土槍兵、護土弓兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_prince_liu_chong_1,,解除單位鎖定：陳國衛平軍,TRUE,,,
effects_description_hv_effect_dummy_unlock_chen_gong_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_cheng_pu_1,,解除單位鎖定：斧兵團,TRUE,,,
effects_description_hv_effect_dummy_unlock_gao_shun_1,,解除單位鎖定：陷陣營,TRUE,,,
effects_description_hv_effect_dummy_unlock_yan_baihu_1,,解除單位鎖定：白虎槍兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_zhou_tai_1,,解除單位鎖定：匿蹤突襲兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_cao_cao_1,,解除單位鎖定：青州手戟步兵、青州長斧兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_cao_ren_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_dong_min_1,,解除單位鎖定：飛熊鐵騎,TRUE,,,
effects_description_hv_effect_dummy_unlock_dong_zhuo_1,,解除單位鎖定：飛熊鐵騎,TRUE,,,
effects_description_hv_effect_dummy_unlock_gan_ning_1,,解除單位鎖定：浪世匠人,TRUE,,,
effects_description_hv_effect_dummy_unlock_gongsun_zan_1,,解除單位鎖定：白馬義從,TRUE,,,
effects_description_hv_effect_dummy_unlock_guan_yu_1,,解除單位鎖定：換帖弟兄,TRUE,,,
effects_description_hv_effect_dummy_unlock_guo_si_1,,解除單位鎖定：蕩寇軍,TRUE,,,
effects_description_hv_effect_dummy_unlock_han_sui_1,,解除單位鎖定：長槍兵團,TRUE,,,
effects_description_hv_effect_dummy_unlock_huang_zhong_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_ji_ling_1,,解除單位鎖定：斧兵團,TRUE,,,
effects_description_hv_effect_dummy_unlock_jian_yong_1,,解除單位鎖定：浪世匠人,TRUE,,,
effects_description_hv_effect_dummy_unlock_kong_rong_1,,解除單位鎖定：建安巡守手戟兵、建安巡守弓兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_dong_peishan_1,,解除單位鎖定：匿蹤突襲兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_lu_zheng_1,,解除單位鎖定：泰山持棍暴徒、泰山魅影,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_ma_lanli_1,,解除單位鎖定：蒼鷹突騎,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_ma_yunlu_1,,解除單位鎖定：蒼鷹突騎,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_sun_1,,解除單位鎖定：護衛侍女,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_wang_liting_1,,解除單位鎖定：浪世匠人,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_wu_minyu_1,,解除單位鎖定：護衛侍女,TRUE,,,
effects_description_hv_effect_dummy_unlock_lady_yuan_anyang_1,,解除單位鎖定：袁氏劍衛、袁氏戟衛,TRUE,,,
effects_description_hv_effect_dummy_unlock_li_jue_1,,解除單位鎖定：飛熊鐵騎,TRUE,,,
effects_description_hv_effect_dummy_unlock_liu_bei_1,,解除單位鎖定：左將軍部曲、義勇宿老騎兵、換帖弟兄,TRUE,,,
effects_description_hv_effect_dummy_unlock_liu_bei_dlc05_1,,解除單位鎖定：左將軍部曲、義勇宿老騎兵、換帖弟兄,TRUE,,,
effects_description_hv_effect_dummy_unlock_lu_bu_1,,解除單位鎖定：陷陣營、飛熊鐵騎,TRUE,,,
effects_description_hv_effect_dummy_unlock_pang_tong_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_sima_yi_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_sun_jian_1,,解除單位鎖定：解煩兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_sun_ce_1,,解除單位鎖定：解煩兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_sun_quan_1,,解除單位鎖定：解煩兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_taishi_ci_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_wang_xiu_1,,解除單位鎖定：蕩寇軍,TRUE,,,
effects_description_hv_effect_dummy_unlock_xu_chu_1,,解除單位鎖定：長槍兵團,TRUE,,,
effects_description_hv_effect_dummy_unlock_xu_huang_1,,解除單位鎖定：斧兵團,TRUE,,,
effects_description_hv_effect_dummy_unlock_xu_shu_1,,解除單位鎖定：鴟鴞射手,TRUE,,,
effects_description_hv_effect_dummy_unlock_xun_yu_1,,解除單位鎖定：火箭弩兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_yan_yu_1,,解除單位鎖定：白虎槍兵,TRUE,,,
effects_description_hv_effect_dummy_unlock_yuan_shang_1,,解除單位鎖定：袁氏劍衛、袁氏戟衛,TRUE,,,
effects_description_hv_effect_dummy_unlock_yuan_shao_1,,解除單位鎖定：先登死士,TRUE,,,
effects_description_hv_effect_dummy_unlock_yuan_shu_1,,解除單位鎖定：袁氏劍衛、袁氏戟衛,TRUE,,,
